                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0983      0.0668       1.218      12.794       7.388              
         2.6        0.03      0.0432      0.0982      0.0651       1.186      12.462       7.379              
         5.2        0.06      0.0886      0.0980      0.0633       1.154      12.122       7.366              
         7.8        0.09      0.1366      0.0977      0.0615       1.120      11.769       7.346              
        10.4        0.11      0.1872      0.0974      0.0596       1.086      11.403       7.317              
        13.0        0.14      0.2406      0.0968      0.0576       1.049      11.023       7.272              
        15.6        0.17      0.2964      0.0958      0.0555       1.012      10.629       7.200              
        18.2        0.20      0.3541      0.0944      0.0534       0.974      10.228       7.093              
        20.8        0.23      0.4120      0.0925      0.0514       0.937       9.843       6.950              
        23.4        0.26      0.4676      0.0902      0.0497       0.906       9.515       6.778              
        26.0        0.29      0.5190      0.0876      0.0483       0.881       9.252       6.584              
        28.6        0.32      0.5663      0.0847      0.0471       0.858       9.018       6.366              
        31.2        0.34      0.6103      0.0815      0.0459       0.836       8.784       6.125              
        33.8        0.37      0.6500      0.0780      0.0447       0.814       8.555       5.865              
        36.5        0.40      0.6856      0.0743      0.0435       0.792       8.316       5.584              
        39.1        0.43      0.7169      0.0703      0.0421       0.767       8.061       5.283              
        41.7        0.46      0.7440      0.0660      0.0407       0.741       7.784       4.963              
        44.3        0.49      0.7673      0.0615      0.0390       0.711       7.471       4.623              
        46.9        0.52      0.7872      0.0569      0.0373       0.679       7.136       4.279              
        49.5        0.54      0.8047      0.0522      0.0353       0.644       6.761       3.926              
        52.1        0.57      0.8200      0.0474      0.0331       0.604       6.343       3.565              
        54.7        0.60      0.8325      0.0425      0.0307       0.560       5.882       3.197              
        57.3        0.63      0.8403      0.0375      0.0281       0.513       5.387       2.822              
        59.9        0.66      0.8451      0.0325      0.0253       0.461       4.843       2.440              
        62.5        0.69      0.8458      0.0273      0.0222       0.404       4.243       2.050              
        65.1        0.72      0.8372      0.0220      0.0188       0.343       3.602       1.654              
        67.7        0.74      0.8126      0.0166      0.0152       0.278       2.917       1.250              
        70.3        0.77      0.7594      0.0112      0.0114       0.207       2.175       0.839              
        72.9        0.80      0.6217      0.0056      0.0072       0.132       1.384       0.421              
        75.5        0.83     -0.0032      0.0000      0.0038       0.068       0.719      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
