                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0959      0.0548      12.691      57.133      39.254              
         6.0        0.03      0.0491      0.0959      0.0554      12.831      57.762      39.240              
        12.0        0.06      0.0970      0.0959      0.0561      12.980      58.433      39.222              
        18.1        0.09      0.1437      0.0958      0.0567      13.132      59.116      39.196              
        24.1        0.11      0.1891      0.0957      0.0574      13.294      59.845      39.159              
        30.1        0.14      0.2332      0.0956      0.0582      13.463      60.610      39.136              
        36.1        0.17      0.2759      0.0955      0.0589      13.640      61.405      39.088              
        42.1        0.20      0.3174      0.0954      0.0597      13.821      62.221      39.047              
        48.1        0.23      0.3574      0.0953      0.0605      14.005      63.048      38.985              
        54.2        0.26      0.3961      0.0951      0.0613      14.187      63.867      38.907              
        60.2        0.28      0.4721      0.0945      0.0568      13.146      59.181      38.672              
        66.2        0.31      0.4692      0.0946      0.0629      14.570      65.591      38.724              
        72.2        0.34      0.5036      0.0943      0.0637      14.752      66.412      38.582              
        78.2        0.37      0.5364      0.0929      0.0639      14.784      66.554      38.013              
        84.3        0.40      0.5676      0.0905      0.0633      14.660      65.998      37.035              
        90.3        0.43      0.5973      0.0875      0.0623      14.427      64.950      35.801              
        96.3        0.45      0.6240      0.0839      0.0611      14.134      63.627      34.350              
       102.3        0.48      0.6492      0.0799      0.0593      13.734      61.826      32.679              
       108.3        0.51      0.6713      0.0754      0.0574      13.279      59.779      30.861              
       114.3        0.54      0.6921      0.0706      0.0550      12.723      57.276      28.878              
       120.4        0.57      0.7107      0.0643      0.0514      11.888      53.519      26.323              
       126.4        0.60      0.7256      0.0576      0.0473      10.942      49.258      23.558              
       132.4        0.62      0.7366      0.0507      0.0429       9.935      44.725      20.727              
       138.4        0.65      0.7430      0.0436      0.0383       8.868      39.923      17.851              
       144.4        0.68      0.7427      0.0366      0.0335       7.758      34.924      14.959              
       150.4        0.71      0.7250      0.0297      0.0290       6.718      30.241      12.139              
       156.5        0.74      0.6791      0.0227      0.0247       5.716      25.733       9.303              
       162.5        0.77      0.5956      0.0156      0.0201       4.642      20.899       6.381              
       168.5        0.79      0.4315      0.0081      0.0149       3.453      15.546       3.316              
       174.5        0.82      0.0026      0.0000      0.0100       2.308      10.391       0.013              
                                                                                                              
                                                                                                              
                                                                                                              
