                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0995      0.0794       8.919      51.104      25.137              
         4.8        0.03      0.0368      0.0995      0.0775       8.699      49.843      25.137              
         9.5        0.06      0.0755      0.0995      0.0754       8.469      48.525      25.128              
        14.3        0.09      0.1164      0.0994      0.0733       8.234      47.175      25.111              
        19.1        0.11      0.1599      0.0993      0.0711       7.988      45.768      25.082              
        23.9        0.14      0.2060      0.0991      0.0689       7.737      44.329      25.042              
        28.6        0.17      0.2550      0.0989      0.0666       7.483      42.872      24.989              
        33.4        0.20      0.3074      0.0986      0.0643       7.221      41.373      24.918              
        38.2        0.23      0.3631      0.0983      0.0620       6.962      39.887      24.828              
        43.0        0.26      0.4221      0.0979      0.0597       6.708      38.435      24.719              
        47.7        0.29      0.4835      0.0966      0.0572       6.425      36.811      24.405              
        52.5        0.31      0.5438      0.0936      0.0542       6.089      34.890      23.654              
        57.3        0.34      0.5987      0.0901      0.0517       5.808      33.277      22.768              
        62.0        0.37      0.6407      0.0863      0.0502       5.632      32.269      21.811              
        66.8        0.40      0.6781      0.0823      0.0486       5.460      31.283      20.778              
        71.6        0.43      0.7122      0.0778      0.0469       5.270      30.194      19.660              
        76.4        0.46      0.7421      0.0732      0.0452       5.071      29.057      18.481              
        81.1        0.49      0.7680      0.0682      0.0432       4.854      27.811      17.230              
        85.9        0.52      0.7911      0.0631      0.0411       4.619      26.466      15.952              
        90.7        0.54      0.8121      0.0580      0.0388       4.362      24.990      14.648              
        95.5        0.57      0.8309      0.0527      0.0363       4.078      23.364      13.312              
       100.2        0.60      0.8477      0.0473      0.0335       3.766      21.579      11.946              
       105.0        0.63      0.8620      0.0418      0.0305       3.430      19.651      10.559              
       109.8        0.66      0.8727      0.0362      0.0273       3.068      17.579       9.147              
       114.5        0.69      0.8788      0.0305      0.0238       2.675      15.327       7.697              
       119.3        0.72      0.8778      0.0246      0.0201       2.255      12.918       6.220              
       124.1        0.74      0.8647      0.0186      0.0161       1.802      10.326       4.709              
       128.9        0.77      0.8250      0.0125      0.0118       1.319       7.559       3.167              
       133.6        0.80      0.7007      0.0063      0.0072       0.813       4.657       1.598              
       138.4        0.83     -0.0096      0.0000      0.0037       0.416       2.382      -0.011              
                                                                                                              
                                                                                                              
                                                                                                              
