                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0948      0.0365       0.197       3.108       3.166              
         1.7        0.03      0.0723      0.0947      0.0376       0.203       3.194       3.163              
         3.5        0.06      0.1404      0.0945      0.0386       0.208       3.282       3.157              
         5.2        0.09      0.2046      0.0942      0.0396       0.214       3.369       3.148              
         6.9        0.11      0.2648      0.0938      0.0406       0.219       3.455       3.134              
         8.7        0.14      0.3214      0.0932      0.0416       0.224       3.534       3.112              
        10.4        0.17      0.3744      0.0922      0.0424       0.229       3.603       3.081              
        12.2        0.20      0.4241      0.0909      0.0430       0.232       3.659       3.037              
        13.9        0.23      0.4704      0.0892      0.0435       0.235       3.698       2.980              
        15.6        0.26      0.5135      0.0872      0.0438       0.236       3.725       2.912              
        17.4        0.29      0.5533      0.0848      0.0439       0.237       3.738       2.834              
        19.1        0.32      0.5903      0.0822      0.0439       0.237       3.735       2.746              
        20.8        0.34      0.6244      0.0793      0.0437       0.236       3.715       2.648              
        22.6        0.37      0.6558      0.0761      0.0432       0.233       3.678       2.542              
        24.3        0.40      0.6843      0.0726      0.0426       0.230       3.623       2.426              
        26.1        0.43      0.7100      0.0689      0.0417       0.225       3.548       2.301              
        27.8        0.46      0.7332      0.0648      0.0406       0.219       3.449       2.165              
        29.5        0.49      0.7537      0.0605      0.0391       0.211       3.324       2.019              
        31.3        0.52      0.7709      0.0559      0.0374       0.202       3.185       1.869              
        33.0        0.54      0.7858      0.0513      0.0356       0.192       3.026       1.715              
        34.7        0.57      0.7983      0.0466      0.0335       0.181       2.849       1.558              
        36.5        0.60      0.8077      0.0418      0.0312       0.168       2.652       1.397              
        38.2        0.63      0.8121      0.0369      0.0287       0.155       2.439       1.233              
        40.0        0.66      0.8138      0.0319      0.0259       0.140       2.200       1.066              
        41.7        0.69      0.8109      0.0268      0.0227       0.123       1.935       0.896              
        43.4        0.72      0.7990      0.0216      0.0194       0.105       1.649       0.722              
        45.2        0.75      0.7708      0.0163      0.0158       0.085       1.343       0.546              
        46.9        0.77      0.7114      0.0110      0.0119       0.064       1.014       0.366              
        48.6        0.80      0.5658      0.0055      0.0078       0.042       0.663       0.184              
        50.4        0.83     -0.0044      0.0000      0.0042       0.023       0.357      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
