                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1028      0.1112       6.835      47.866      17.389              
         3.9        0.03      0.0277      0.1027      0.1062       6.528      45.712      17.369              
         7.8        0.06      0.0582      0.1025      0.1009       6.205      43.453      17.336              
        11.7        0.09      0.0920      0.1022      0.0955       5.873      41.127      17.290              
        15.6        0.11      0.1298      0.1019      0.0899       5.530      38.725      17.228              
        19.5        0.14      0.1724      0.1014      0.0842       5.179      36.264      17.148              
        23.4        0.17      0.2211      0.1008      0.0784       4.819      33.744      17.046              
        27.3        0.20      0.2766      0.1000      0.0725       4.456      31.201      16.906              
        31.2        0.23      0.3393      0.0985      0.0666       4.093      28.661      16.664              
        35.2        0.26      0.4077      0.0961      0.0608       3.736      26.163      16.249              
        39.1        0.29      0.4786      0.0931      0.0557       3.425      23.986      15.739              
        43.0        0.32      0.5379      0.0898      0.0526       3.234      22.646      15.183              
        46.9        0.34      0.5906      0.0862      0.0502       3.085      21.604      14.578              
        50.8        0.37      0.6378      0.0824      0.0481       2.957      20.707      13.928              
        54.7        0.40      0.6800      0.0782      0.0461       2.837      19.868      13.231              
        58.6        0.43      0.7167      0.0739      0.0443       2.723      19.068      12.491              
        62.5        0.46      0.7476      0.0693      0.0425       2.611      18.282      11.712              
        66.4        0.49      0.7734      0.0645      0.0406       2.495      17.473      10.899              
        70.3        0.52      0.7956      0.0596      0.0386       2.376      16.639      10.084              
        74.2        0.54      0.8157      0.0547      0.0365       2.245      15.720       9.253              
        78.1        0.57      0.8337      0.0497      0.0342       2.100      14.706       8.405              
        82.0        0.60      0.8493      0.0446      0.0316       1.941      13.593       7.537              
        85.9        0.63      0.8616      0.0393      0.0288       1.769      12.385       6.650              
        89.8        0.66      0.8705      0.0340      0.0257       1.582      11.077       5.748              
        93.7        0.69      0.8752      0.0285      0.0224       1.379       9.655       4.827              
        97.6        0.72      0.8717      0.0230      0.0189       1.162       8.138       3.890              
       101.6        0.74      0.8532      0.0174      0.0152       0.934       6.538       2.942              
       105.5        0.77      0.8094      0.0117      0.0112       0.686       4.803       1.974              
       109.4        0.80      0.6856      0.0059      0.0069       0.422       2.955       0.992              
       113.3        0.83     -0.0046      0.0000      0.0035       0.212       1.486      -0.003              
                                                                                                              
                                                                                                              
                                                                                                              
