                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0950      0.0401       0.003       0.213       0.198              
         0.4        0.03      0.0666      0.0949      0.0409       0.003       0.217       0.198              
         0.9        0.06      0.1304      0.0946      0.0417       0.004       0.222       0.198              
         1.3        0.09      0.1915      0.0943      0.0424       0.004       0.226       0.197              
         1.7        0.11      0.2498      0.0938      0.0431       0.004       0.229       0.196              
         2.2        0.14      0.3052      0.0931      0.0438       0.004       0.233       0.194              
         2.6        0.17      0.3578      0.0920      0.0443       0.004       0.236       0.192              
         3.0        0.20      0.4074      0.0906      0.0447       0.004       0.238       0.189              
         3.5        0.23      0.4541      0.0888      0.0449       0.004       0.239       0.185              
         3.9        0.26      0.4975      0.0867      0.0450       0.004       0.239       0.181              
         4.4        0.29      0.5377      0.0843      0.0450       0.004       0.239       0.176              
         4.8        0.32      0.5748      0.0817      0.0449       0.004       0.239       0.170              
         5.2        0.34      0.6084      0.0787      0.0446       0.004       0.237       0.164              
         5.7        0.37      0.6385      0.0755      0.0441       0.004       0.235       0.158              
         6.1        0.40      0.6650      0.0720      0.0435       0.004       0.231       0.150              
         6.5        0.43      0.6880      0.0683      0.0427       0.004       0.227       0.142              
         7.0        0.46      0.7076      0.0642      0.0417       0.004       0.222       0.134              
         7.4        0.49      0.7238      0.0599      0.0404       0.003       0.215       0.125              
         7.8        0.52      0.7367      0.0554      0.0389       0.003       0.207       0.116              
         8.3        0.55      0.7466      0.0508      0.0371       0.003       0.197       0.106              
         8.7        0.57      0.7543      0.0462      0.0352       0.003       0.187       0.096              
         9.1        0.60      0.7600      0.0414      0.0329       0.003       0.175       0.086              
         9.6        0.63      0.7632      0.0365      0.0303       0.003       0.161       0.076              
        10.0        0.66      0.7632      0.0316      0.0273       0.002       0.145       0.066              
        10.4        0.69      0.7599      0.0265      0.0240       0.002       0.128       0.055              
        10.9        0.72      0.7484      0.0213      0.0204       0.002       0.109       0.044              
        11.3        0.75      0.7212      0.0161      0.0166       0.001       0.089       0.034              
        11.7        0.78      0.6633      0.0108      0.0126       0.001       0.067       0.022              
        12.2        0.80      0.5243      0.0054      0.0083       0.001       0.044       0.011              
        12.6        0.83     -0.0038      0.0000      0.0045       0.000       0.024       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
