                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0978      0.0638       9.301      48.851      29.408              
         5.2        0.03      0.0441      0.0979      0.0634       9.245      48.555      29.427              
        10.4        0.06      0.0880      0.0980      0.0637       9.286      48.774      29.453              
        15.6        0.09      0.1331      0.0980      0.0632       9.214      48.391      29.466              
        20.8        0.11      0.1788      0.0981      0.0627       9.144      48.024      29.477              
        26.0        0.14      0.2254      0.0981      0.0622       9.072      47.648      29.484              
        31.2        0.17      0.2726      0.0981      0.0618       9.001      47.272      29.488              
        36.4        0.20      0.3204      0.0981      0.0613       8.934      46.922      29.489              
        41.6        0.23      0.3683      0.0981      0.0609       8.882      46.647      29.483              
        46.8        0.26      0.4164      0.0980      0.0606       8.835      46.400      29.471              
        52.0        0.29      0.4634      0.0980      0.0605       8.820      46.324      29.473              
        57.2        0.31      0.5079      0.0972      0.0602       8.773      46.074      29.206              
        62.4        0.34      0.5548      0.0949      0.0587       8.559      44.951      28.534              
        67.6        0.37      0.5985      0.0920      0.0572       8.337      43.784      27.672              
        72.8        0.40      0.6388      0.0885      0.0555       8.083      42.452      26.593              
        78.0        0.43      0.6771      0.0840      0.0532       7.760      40.758      25.259              
        83.2        0.46      0.7130      0.0788      0.0506       7.375      38.732      23.697              
        88.4        0.49      0.7446      0.0732      0.0478       6.971      36.613      22.016              
        93.6        0.51      0.7743      0.0675      0.0449       6.544      34.370      20.298              
        98.8        0.54      0.8030      0.0617      0.0417       6.084      31.954      18.541              
       104.0        0.57      0.8249      0.0559      0.0388       5.652      29.683      16.808              
       109.2        0.60      0.8424      0.0502      0.0358       5.216      27.394      15.086              
       114.4        0.63      0.8565      0.0444      0.0326       4.754      24.968      13.345              
       119.6        0.66      0.8670      0.0384      0.0292       4.253      22.335      11.559              
       124.8        0.69      0.8732      0.0323      0.0254       3.706      19.465       9.723              
       130.0        0.72      0.8730      0.0260      0.0213       3.107      16.320       7.824              
       135.2        0.74      0.8511      0.0197      0.0172       2.506      13.160       5.914              
       140.4        0.77      0.7945      0.0132      0.0129       1.875       9.847       3.978              
       145.6        0.80      0.6373      0.0066      0.0082       1.201       6.306       1.970              
       150.8        0.83     -0.0182     -0.0001      0.0044       0.637       3.347      -0.029              
                                                                                                              
                                                                                                              
                                                                                                              
