                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0902      0.0446       1.388      29.170      13.747              
         1.8        0.02      0.0491      0.0888      0.0424       1.321      27.750      13.533              
         3.6        0.05      0.1009      0.0873      0.0405       1.263      26.524      13.297              
         5.4        0.07      0.1545      0.0856      0.0389       1.212      25.473      13.039              
         7.2        0.09      0.2090      0.0837      0.0375       1.169      24.568      12.759              
         9.0        0.12      0.2637      0.0818      0.0363       1.131      23.764      12.456              
        10.8        0.14      0.3180      0.0796      0.0352       1.096      23.032      12.133              
        12.6        0.16      0.3713      0.0774      0.0342       1.064      22.363      11.789              
        14.4        0.19      0.4231      0.0750      0.0332       1.035      21.735      11.424              
        16.2        0.21      0.4729      0.0724      0.0323       1.006      21.133      11.038              
        18.0        0.23      0.5204      0.0698      0.0314       0.978      20.550      10.629              
        19.8        0.26      0.5647      0.0669      0.0305       0.951      19.983      10.196              
        21.6        0.28      0.6051      0.0639      0.0297       0.925      19.428       9.737              
        23.3        0.30      0.6406      0.0608      0.0289       0.900      18.902       9.257              
        25.1        0.33      0.6717      0.0575      0.0281       0.875      18.386       8.767              
        26.9        0.35      0.6998      0.0543      0.0272       0.849      17.830       8.267              
        28.7        0.37      0.7256      0.0509      0.0263       0.819      17.202       7.753              
        30.5        0.40      0.7491      0.0474      0.0252       0.785      16.500       7.226              
        32.3        0.42      0.7700      0.0439      0.0240       0.749      15.726       6.687              
        34.1        0.44      0.7881      0.0403      0.0227       0.708      14.880       6.134              
        35.9        0.47      0.8032      0.0366      0.0213       0.664      13.957       5.571              
        37.7        0.49      0.8153      0.0328      0.0198       0.616      12.951       4.998              
        39.5        0.52      0.8243      0.0290      0.0181       0.564      11.850       4.413              
        41.3        0.54      0.8283      0.0251      0.0163       0.508      10.663       3.817              
        43.1        0.56      0.8235      0.0211      0.0144       0.448       9.411       3.210              
        44.9        0.59      0.8063      0.0170      0.0123       0.384       8.077       2.589              
        46.7        0.61      0.7724      0.0128      0.0101       0.315       6.620       1.955              
        48.5        0.63      0.7035      0.0086      0.0077       0.241       5.060       1.310              
        50.3        0.66      0.5342      0.0043      0.0053       0.165       3.462       0.657              
        52.1        0.68     -0.0047      0.0000      0.0034       0.106       2.236      -0.004              
                                                                                                              
                                                                                                              
                                                                                                              
