                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0871      0.0316       0.036       2.298       1.475              
         0.6        0.02      0.0633      0.0859      0.0318       0.037       2.315       1.454              
         1.2        0.05      0.1237      0.0845      0.0320       0.037       2.329       1.430              
         1.8        0.07      0.1813      0.0829      0.0322       0.037       2.341       1.404              
         2.4        0.09      0.2359      0.0813      0.0323       0.037       2.350       1.376              
         3.0        0.12      0.2876      0.0795      0.0324       0.037       2.356       1.345              
         3.6        0.14      0.3363      0.0775      0.0324       0.037       2.359       1.312              
         4.2        0.16      0.3818      0.0754      0.0324       0.037       2.359       1.277              
         4.8        0.19      0.4243      0.0732      0.0324       0.037       2.356       1.240              
         5.4        0.21      0.4636      0.0709      0.0323       0.037       2.348       1.200              
         6.0        0.23      0.4997      0.0684      0.0321       0.037       2.335       1.158              
         6.6        0.26      0.5326      0.0657      0.0318       0.037       2.315       1.113              
         7.2        0.28      0.5625      0.0629      0.0314       0.036       2.288       1.064              
         7.8        0.30      0.5893      0.0598      0.0309       0.036       2.252       1.013              
         8.4        0.33      0.6129      0.0567      0.0304       0.035       2.209       0.959              
         9.0        0.35      0.6333      0.0534      0.0297       0.034       2.159       0.905              
         9.6        0.38      0.6510      0.0501      0.0289       0.033       2.101       0.848              
        10.2        0.40      0.6661      0.0467      0.0280       0.032       2.035       0.791              
        10.8        0.42      0.6791      0.0433      0.0269       0.031       1.956       0.732              
        11.4        0.45      0.6896      0.0397      0.0257       0.030       1.866       0.672              
        12.0        0.47      0.6973      0.0361      0.0243       0.028       1.765       0.610              
        12.6        0.49      0.7024      0.0323      0.0227       0.026       1.649       0.548              
        13.2        0.52      0.7044      0.0285      0.0209       0.024       1.521       0.483              
        13.8        0.54      0.7030      0.0247      0.0189       0.022       1.376       0.417              
        14.4        0.56      0.6942      0.0207      0.0168       0.019       1.221       0.350              
        15.0        0.59      0.6737      0.0167      0.0145       0.017       1.056       0.282              
        15.6        0.61      0.6352      0.0126      0.0121       0.014       0.879       0.213              
        16.2        0.63      0.5621      0.0084      0.0095       0.011       0.691       0.143              
        16.8        0.66      0.4024      0.0042      0.0069       0.008       0.501       0.071              
        17.4        0.68     -0.0045      0.0000      0.0046       0.005       0.337      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
