                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0902      0.0356       2.630      41.440      24.442              
         2.4        0.02      0.0595      0.0890      0.0350       2.585      40.726      24.099              
         4.8        0.05      0.1190      0.0875      0.0344       2.545      40.099      23.706              
         7.2        0.07      0.1775      0.0859      0.0340       2.512      39.583      23.275              
         9.6        0.09      0.2345      0.0842      0.0336       2.484      39.138      22.802              
        12.0        0.12      0.2896      0.0823      0.0333       2.457      38.721      22.289              
        14.4        0.14      0.3426      0.0802      0.0329       2.430      38.293      21.737              
        16.8        0.16      0.3935      0.0781      0.0325       2.402      37.851      21.150              
        19.2        0.19      0.4419      0.0758      0.0321       2.372      37.381      20.525              
        21.5        0.21      0.4877      0.0733      0.0317       2.340      36.874      19.862              
        23.9        0.23      0.5307      0.0707      0.0312       2.305      36.318      19.159              
        26.3        0.26      0.5708      0.0680      0.0307       2.265      35.693      18.409              
        28.7        0.28      0.6079      0.0650      0.0300       2.220      34.972      17.608              
        31.1        0.30      0.6419      0.0619      0.0293       2.167      34.147      16.759              
        33.5        0.33      0.6730      0.0586      0.0285       2.109      33.231      15.878              
        35.9        0.35      0.7013      0.0553      0.0277       2.045      32.226      14.975              
        38.3        0.37      0.7273      0.0519      0.0267       1.973      31.086      14.046              
        40.7        0.40      0.7512      0.0483      0.0256       1.892      29.812      13.093              
        43.1        0.42      0.7728      0.0447      0.0244       1.802      28.395      12.118              
        45.5        0.44      0.7921      0.0411      0.0231       1.703      26.837      11.120              
        47.9        0.47      0.8082      0.0373      0.0216       1.596      25.151      10.102              
        50.3        0.49      0.8210      0.0335      0.0200       1.480      23.323       9.064              
        52.7        0.52      0.8300      0.0296      0.0183       1.355      21.349       8.006              
        55.1        0.54      0.8340      0.0256      0.0165       1.220      19.223       6.929              
        57.5        0.56      0.8310      0.0215      0.0145       1.074      16.926       5.826              
        59.9        0.59      0.8179      0.0173      0.0124       0.917      14.450       4.699              
        62.3        0.61      0.7895      0.0131      0.0101       0.746      11.748       3.546              
        64.6        0.63      0.7274      0.0088      0.0076       0.564       8.882       2.378              
        67.0        0.66      0.5636      0.0044      0.0051       0.378       5.952       1.191              
        69.4        0.68     -0.0071      0.0000      0.0033       0.241       3.797      -0.009              
                                                                                                              
                                                                                                              
                                                                                                              
