                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0945      0.0387      15.321     137.947      78.431              
         4.2        0.02      0.0564      0.0946      0.0393      15.541     139.923      78.461              
         8.4        0.05      0.1112      0.0946      0.0399      15.787     142.142      78.495              
        12.6        0.07      0.1640      0.0947      0.0406      16.063     144.622      78.533              
        16.8        0.09      0.2150      0.0943      0.0411      16.266     146.453      78.216              
        21.0        0.12      0.2643      0.0932      0.0413      16.349     147.198      77.308              
        25.2        0.14      0.3119      0.0917      0.0413      16.352     147.224      76.050              
        29.3        0.16      0.3583      0.0898      0.0411      16.279     146.566      74.531              
        33.5        0.19      0.4038      0.0877      0.0407      16.106     145.015      72.730              
        37.7        0.21      0.4481      0.0851      0.0400      15.854     142.746      70.607              
        41.9        0.23      0.4918      0.0823      0.0392      15.512     139.665      68.244              
        46.1        0.26      0.5336      0.0791      0.0382      15.111     136.058      65.578              
        50.3        0.28      0.5729      0.0754      0.0370      14.644     131.853      62.538              
        54.5        0.30      0.6101      0.0716      0.0357      14.144     127.349      59.382              
        58.7        0.33      0.6457      0.0676      0.0343      13.594     122.397      56.087              
        62.9        0.35      0.6798      0.0636      0.0329      13.006     117.102      52.727              
        67.1        0.37      0.7110      0.0595      0.0313      12.406     111.700      49.317              
        71.3        0.40      0.7378      0.0553      0.0299      11.822     106.440      45.900              
        75.5        0.42      0.7612      0.0512      0.0284      11.228     101.090      42.473              
        79.6        0.45      0.7820      0.0471      0.0268      10.602      95.458      39.034              
        83.8        0.47      0.8004      0.0428      0.0251       9.918      89.297      35.505              
        88.0        0.49      0.8159      0.0384      0.0232       9.175      82.610      31.890              
        92.2        0.52      0.8279      0.0340      0.0211       8.370      75.364      28.180              
        96.4        0.54      0.8357      0.0294      0.0190       7.503      67.557      24.389              
       100.6        0.56      0.8362      0.0247      0.0166       6.583      59.274      20.520              
       104.8        0.59      0.8220      0.0200      0.0142       5.632      50.712      16.567              
       109.0        0.61      0.7859      0.0151      0.0117       4.638      41.755      12.539              
       113.2        0.63      0.7096      0.0102      0.0091       3.592      32.344       8.446              
       117.4        0.66      0.5249      0.0051      0.0064       2.534      22.811       4.249              
       121.6        0.68     -0.0125     -0.0001      0.0045       1.784      16.063      -0.069              
                                                                                                              
                                                                                                              
                                                                                                              
