                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0916      0.0317       4.568      57.580      38.777              
         3.0        0.02      0.0662      0.0905      0.0321       4.624      58.292      38.318              
         6.0        0.05      0.1292      0.0892      0.0323       4.667      58.823      37.751              
         9.0        0.07      0.1892      0.0877      0.0325       4.696      59.199      37.097              
        12.0        0.09      0.2463      0.0859      0.0327       4.716      59.447      36.374              
        15.0        0.12      0.3007      0.0841      0.0327       4.725      59.558      35.582              
        18.0        0.14      0.3523      0.0820      0.0327       4.722      59.523      34.723              
        21.0        0.16      0.4013      0.0799      0.0326       4.708      59.345      33.803              
        24.0        0.19      0.4478      0.0776      0.0325       4.682      59.023      32.823              
        26.9        0.21      0.4915      0.0751      0.0322       4.646      58.566      31.780              
        29.9        0.23      0.5327      0.0725      0.0319       4.598      57.957      30.673              
        32.9        0.26      0.5711      0.0697      0.0314       4.535      57.170      29.491              
        35.9        0.28      0.6067      0.0667      0.0309       4.457      56.186      28.224              
        38.9        0.30      0.6401      0.0635      0.0302       4.358      54.931      26.871              
        41.9        0.33      0.6712      0.0601      0.0294       4.240      53.440      25.457              
        44.9        0.35      0.7000      0.0567      0.0285       4.108      51.778      24.008              
        47.9        0.37      0.7262      0.0532      0.0275       3.962      49.936      22.519              
        50.9        0.40      0.7503      0.0496      0.0263       3.797      47.867      20.990              
        53.9        0.42      0.7725      0.0459      0.0251       3.614      45.560      19.426              
        56.9        0.45      0.7921      0.0421      0.0237       3.415      43.047      17.830              
        59.9        0.47      0.8091      0.0383      0.0222       3.197      40.302      16.199              
        62.9        0.49      0.8228      0.0344      0.0205       2.963      37.348      14.538              
        65.9        0.52      0.8325      0.0303      0.0188       2.710      34.157      12.842              
        68.9        0.54      0.8372      0.0262      0.0169       2.437      30.714      11.108              
        71.9        0.56      0.8354      0.0221      0.0148       2.142      27.004       9.339              
        74.9        0.59      0.8246      0.0178      0.0126       1.823      22.980       7.531              
        77.9        0.61      0.7990      0.0134      0.0102       1.477      18.619       5.685              
        80.8        0.63      0.7407      0.0090      0.0077       1.110      13.995       3.815              
        83.8        0.66      0.5806      0.0045      0.0051       0.737       9.295       1.915              
        86.8        0.68     -0.0088      0.0000      0.0032       0.467       5.889      -0.018              
                                                                                                              
                                                                                                              
                                                                                                              
