                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1028      0.0627       2.445      14.007      11.145              
         3.2        0.02      0.0414      0.1020      0.0593       2.312      13.245      11.053              
         6.5        0.05      0.0867      0.1007      0.0559       2.180      12.490      10.913              
         9.7        0.07      0.1363      0.0991      0.0525       2.048      11.736      10.743              
        13.0        0.10      0.1894      0.0973      0.0495       1.929      11.051      10.547              
        16.2        0.12      0.2429      0.0953      0.0472       1.841      10.550      10.329              
        19.5        0.14      0.2967      0.0931      0.0453       1.767      10.125      10.092              
        22.7        0.17      0.3499      0.0907      0.0437       1.703       9.758       9.831              
        26.0        0.19      0.4022      0.0881      0.0422       1.645       9.424       9.549              
        29.2        0.22      0.4529      0.0853      0.0408       1.591       9.115       9.244              
        32.5        0.24      0.5013      0.0823      0.0395       1.540       8.826       8.918              
        35.7        0.26      0.5468      0.0791      0.0383       1.493       8.555       8.570              
        39.0        0.29      0.5888      0.0757      0.0371       1.447       8.293       8.202              
        42.2        0.31      0.6270      0.0721      0.0360       1.403       8.038       7.813              
        45.5        0.34      0.6611      0.0683      0.0348       1.358       7.781       7.405              
        48.7        0.36      0.6910      0.0644      0.0336       1.312       7.516       6.979              
        52.0        0.39      0.7174      0.0604      0.0324       1.264       7.243       6.545              
        55.2        0.41      0.7412      0.0563      0.0311       1.212       6.945       6.103              
        58.5        0.43      0.7629      0.0521      0.0296       1.155       6.617       5.652              
        61.7        0.46      0.7822      0.0479      0.0280       1.091       6.253       5.188              
        64.9        0.48      0.7986      0.0435      0.0262       1.022       5.858       4.715              
        68.2        0.51      0.8115      0.0390      0.0243       0.948       5.433       4.231              
        71.4        0.53      0.8212      0.0345      0.0222       0.867       4.966       3.736              
        74.7        0.55      0.8271      0.0298      0.0200       0.778       4.460       3.232              
        77.9        0.58      0.8262      0.0250      0.0175       0.683       3.912       2.714              
        81.2        0.60      0.8122      0.0202      0.0150       0.584       3.347       2.191              
        84.4        0.63      0.7791      0.0153      0.0123       0.478       2.740       1.655              
        87.7        0.65      0.7127      0.0103      0.0094       0.365       2.090       1.112              
        90.9        0.67      0.5462      0.0051      0.0064       0.248       1.419       0.558              
        94.2        0.70     -0.0071      0.0000      0.0036       0.140       0.804      -0.004              
                                                                                                              
                                                                                                              
                                                                                                              
