                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1057      0.0865       8.555      35.947      21.303              
         4.4        0.02      0.0307      0.1055      0.0825       8.159      34.283      21.274              
         8.8        0.05      0.0644      0.1053      0.0786       7.772      32.657      21.235              
        13.3        0.07      0.1016      0.1051      0.0745       7.369      30.962      21.184              
        17.7        0.10      0.1429      0.1048      0.0705       6.967      29.275      21.123              
        22.1        0.12      0.1889      0.1044      0.0664       6.564      27.580      21.040              
        26.5        0.14      0.2387      0.1031      0.0623       6.157      25.868      20.785              
        30.9        0.17      0.2944      0.1013      0.0579       5.723      24.045      20.427              
        35.4        0.19      0.3540      0.0992      0.0539       5.325      22.375      19.997              
        39.8        0.22      0.4131      0.0966      0.0506       5.000      21.008      19.474              
        44.2        0.24      0.4661      0.0935      0.0482       4.768      20.032      18.857              
        48.6        0.26      0.5144      0.0901      0.0463       4.577      19.232      18.165              
        53.0        0.29      0.5609      0.0858      0.0441       4.359      18.313      17.289              
        57.4        0.31      0.5983      0.0816      0.0426       4.213      17.702      16.455              
        61.9        0.34      0.6327      0.0774      0.0411       4.067      17.089      15.599              
        66.3        0.36      0.6654      0.0728      0.0394       3.898      16.379      14.676              
        70.7        0.38      0.6952      0.0681      0.0376       3.721      15.636      13.721              
        75.1        0.41      0.7275      0.0632      0.0355       3.508      14.739      12.739              
        79.5        0.43      0.7564      0.0582      0.0333       3.290      13.825      11.734              
        84.0        0.46      0.7800      0.0533      0.0312       3.082      12.950      10.737              
        88.4        0.48      0.7997      0.0484      0.0291       2.877      12.090       9.764              
        92.8        0.50      0.8152      0.0435      0.0269       2.664      11.192       8.775              
        97.2        0.53      0.8264      0.0385      0.0246       2.436      10.235       7.765              
       101.6        0.55      0.8325      0.0334      0.0222       2.193       9.214       6.736              
       106.1        0.58      0.8318      0.0281      0.0195       1.928       8.103       5.672              
       110.5        0.60      0.8182      0.0228      0.0167       1.654       6.948       4.593              
       114.9        0.62      0.7801      0.0173      0.0138       1.369       5.754       3.487              
       119.3        0.65      0.7029      0.0117      0.0108       1.065       4.473       2.352              
       123.7        0.67      0.5228      0.0059      0.0076       0.750       3.149       1.188              
       128.1        0.70     -0.0107     -0.0001      0.0045       0.449       1.888      -0.014              
                                                                                                              
                                                                                                              
                                                                                                              
