                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0950      0.0356       0.067       1.052       1.362              
         1.2        0.02      0.0631      0.0939      0.0359       0.067       1.062       1.346              
         2.4        0.05      0.1234      0.0926      0.0362       0.068       1.070       1.328              
         3.6        0.07      0.1810      0.0912      0.0365       0.068       1.078       1.307              
         4.7        0.10      0.2357      0.0896      0.0367       0.069       1.085       1.285              
         5.9        0.12      0.2876      0.0879      0.0369       0.069       1.090       1.260              
         7.1        0.14      0.3365      0.0860      0.0370       0.069       1.093       1.232              
         8.3        0.17      0.3825      0.0839      0.0371       0.069       1.095       1.202              
         9.5        0.19      0.4255      0.0816      0.0370       0.069       1.095       1.170              
        10.7        0.22      0.4655      0.0792      0.0370       0.069       1.092       1.135              
        11.8        0.24      0.5024      0.0766      0.0368       0.069       1.087       1.098              
        13.0        0.27      0.5362      0.0738      0.0365       0.069       1.080       1.058              
        14.2        0.29      0.5670      0.0708      0.0362       0.068       1.069       1.015              
        15.4        0.31      0.5948      0.0676      0.0357       0.067       1.054       0.969              
        16.6        0.34      0.6194      0.0642      0.0350       0.066       1.035       0.920              
        17.8        0.36      0.6410      0.0606      0.0342       0.064       1.011       0.868              
        18.9        0.39      0.6596      0.0569      0.0333       0.062       0.984       0.815              
        20.1        0.41      0.6755      0.0530      0.0322       0.060       0.952       0.760              
        21.3        0.43      0.6890      0.0491      0.0310       0.058       0.915       0.704              
        22.5        0.46      0.7000      0.0451      0.0296       0.055       0.873       0.647              
        23.7        0.48      0.7087      0.0410      0.0279       0.052       0.825       0.588              
        24.9        0.51      0.7145      0.0368      0.0261       0.049       0.771       0.527              
        26.1        0.53      0.7171      0.0325      0.0240       0.045       0.710       0.465              
        27.2        0.56      0.7165      0.0280      0.0217       0.041       0.642       0.402              
        28.4        0.58      0.7094      0.0235      0.0192       0.036       0.568       0.337              
        29.6        0.60      0.6905      0.0189      0.0166       0.031       0.489       0.271              
        30.8        0.63      0.6527      0.0143      0.0137       0.026       0.406       0.205              
        32.0        0.65      0.5803      0.0096      0.0108       0.020       0.318       0.137              
        33.2        0.68      0.4211      0.0048      0.0077       0.014       0.228       0.069              
        34.3        0.70      0.0000      0.0000      0.0049       0.009       0.143       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
