                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1043      0.0716       3.626      19.044      13.454              
         3.5        0.02      0.0372      0.1037      0.0671       3.398      17.849      13.382              
         7.1        0.05      0.0790      0.1028      0.0627       3.175      16.674      13.260              
        10.6        0.07      0.1253      0.1013      0.0584       2.956      15.527      13.063              
        14.2        0.10      0.1770      0.0994      0.0541       2.740      14.391      12.825              
        17.7        0.12      0.2326      0.0973      0.0504       2.551      13.397      12.554              
        21.3        0.14      0.2871      0.0950      0.0478       2.422      12.723      12.260              
        24.8        0.17      0.3414      0.0926      0.0457       2.315      12.158      11.940              
        28.4        0.19      0.3947      0.0899      0.0439       2.221      11.667      11.593              
        31.9        0.22      0.4467      0.0870      0.0422       2.137      11.223      11.218              
        35.5        0.24      0.4965      0.0838      0.0407       2.060      10.817      10.817              
        39.0        0.26      0.5435      0.0805      0.0393       1.988      10.440      10.389              
        42.5        0.29      0.5870      0.0770      0.0379       1.920      10.087       9.937              
        46.1        0.31      0.6264      0.0733      0.0367       1.856       9.748       9.460              
        49.6        0.34      0.6614      0.0695      0.0354       1.793       9.418       8.961              
        53.2        0.36      0.6921      0.0654      0.0342       1.730       9.086       8.443              
        56.7        0.39      0.7191      0.0614      0.0329       1.665       8.747       7.918              
        60.3        0.41      0.7437      0.0572      0.0315       1.596       8.380       7.384              
        63.8        0.43      0.7661      0.0530      0.0300       1.518       7.975       6.837              
        67.4        0.46      0.7863      0.0486      0.0283       1.434       7.530       6.276              
        70.9        0.48      0.8038      0.0442      0.0265       1.341       7.043       5.701              
        74.4        0.51      0.8179      0.0396      0.0245       1.241       6.519       5.113              
        78.0        0.53      0.8288      0.0350      0.0224       1.133       5.949       4.514              
        81.5        0.55      0.8360      0.0302      0.0200       1.014       5.327       3.900              
        85.1        0.58      0.8366      0.0254      0.0175       0.888       4.663       3.274              
        88.6        0.60      0.8240      0.0205      0.0150       0.757       3.977       2.640              
        92.2        0.63      0.7925      0.0155      0.0123       0.621       3.259       2.001              
        95.7        0.65      0.7276      0.0104      0.0093       0.471       2.473       1.342              
        99.3        0.67      0.5625      0.0052      0.0063       0.317       1.667       0.674              
       102.8        0.70     -0.0084      0.0000      0.0035       0.175       0.921      -0.005              
                                                                                                              
                                                                                                              
                                                                                                              
