                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1052      0.0743       5.974      26.892      18.465              
         4.1        0.02      0.0358      0.1049      0.0705       5.668      25.514      18.412              
         8.3        0.05      0.0756      0.1045      0.0666       5.352      24.095      18.346              
        12.4        0.07      0.1201      0.1040      0.0626       5.032      22.653      18.267              
        16.5        0.10      0.1700      0.1034      0.0586       4.708      21.193      18.150              
        20.7        0.12      0.2239      0.1016      0.0546       4.393      19.776      17.844              
        24.8        0.14      0.2827      0.0992      0.0507       4.077      18.354      17.424              
        28.9        0.17      0.3437      0.0966      0.0474       3.810      17.150      16.966              
        33.1        0.19      0.3974      0.0938      0.0455       3.657      16.464      16.478              
        37.2        0.22      0.4481      0.0908      0.0439       3.532      15.902      15.950              
        41.3        0.24      0.4961      0.0876      0.0425       3.419      15.392      15.384              
        45.5        0.26      0.5415      0.0842      0.0412       3.310      14.902      14.780              
        49.6        0.29      0.5838      0.0805      0.0399       3.204      14.424      14.138              
        53.7        0.31      0.6223      0.0767      0.0386       3.102      13.965      13.469              
        57.9        0.34      0.6568      0.0727      0.0373       3.001      13.512      12.771              
        62.0        0.36      0.6875      0.0686      0.0360       2.897      13.040      12.042              
        66.2        0.39      0.7152      0.0643      0.0347       2.787      12.546      11.298              
        70.3        0.41      0.7404      0.0600      0.0332       2.668      12.009      10.538              
        74.4        0.43      0.7636      0.0556      0.0316       2.537      11.419       9.760              
        78.6        0.46      0.7847      0.0510      0.0298       2.392      10.770       8.961              
        82.7        0.48      0.8035      0.0464      0.0278       2.235      10.063       8.145              
        86.8        0.51      0.8192      0.0417      0.0257       2.067       9.307       7.315              
        91.0        0.53      0.8314      0.0368      0.0235       1.887       8.496       6.468              
        95.1        0.55      0.8391      0.0319      0.0210       1.692       7.618       5.599              
        99.2        0.58      0.8403      0.0268      0.0185       1.484       6.679       4.711              
       103.4        0.60      0.8303      0.0217      0.0157       1.264       5.689       3.807              
       107.5        0.63      0.7998      0.0164      0.0128       1.033       4.650       2.882              
       111.6        0.65      0.7317      0.0110      0.0098       0.787       3.544       1.935              
       115.8        0.67      0.5590      0.0055      0.0067       0.537       2.419       0.973              
       119.9        0.70     -0.0112     -0.0001      0.0038       0.305       1.373      -0.011              
                                                                                                              
                                                                                                              
                                                                                                              
