                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0948      0.0358       0.028       0.595       0.764              
         0.9        0.02      0.0626      0.0936      0.0361       0.029       0.600       0.755              
         1.8        0.05      0.1225      0.0923      0.0364       0.029       0.605       0.745              
         2.7        0.07      0.1796      0.0909      0.0367       0.029       0.609       0.733              
         3.6        0.10      0.2341      0.0893      0.0368       0.029       0.612       0.720              
         4.4        0.12      0.2857      0.0876      0.0370       0.029       0.615       0.706              
         5.3        0.14      0.3343      0.0857      0.0371       0.029       0.617       0.691              
         6.2        0.17      0.3801      0.0836      0.0372       0.029       0.618       0.674              
         7.1        0.19      0.4228      0.0813      0.0372       0.029       0.617       0.656              
         8.0        0.22      0.4624      0.0789      0.0371       0.029       0.616       0.636              
         8.9        0.24      0.4989      0.0763      0.0369       0.029       0.614       0.615              
         9.8        0.27      0.5323      0.0735      0.0367       0.029       0.609       0.593              
        10.7        0.29      0.5626      0.0705      0.0363       0.029       0.604       0.569              
        11.5        0.31      0.5897      0.0674      0.0359       0.028       0.596       0.543              
        12.4        0.34      0.6137      0.0640      0.0352       0.028       0.586       0.516              
        13.3        0.36      0.6345      0.0604      0.0345       0.027       0.573       0.487              
        14.2        0.39      0.6523      0.0567      0.0335       0.027       0.558       0.457              
        15.1        0.41      0.6673      0.0529      0.0325       0.026       0.540       0.426              
        16.0        0.43      0.6800      0.0490      0.0313       0.025       0.520       0.395              
        16.9        0.46      0.6902      0.0450      0.0299       0.024       0.497       0.363              
        17.8        0.48      0.6985      0.0409      0.0283       0.022       0.470       0.330              
        18.7        0.51      0.7039      0.0367      0.0264       0.021       0.439       0.296              
        19.5        0.53      0.7060      0.0324      0.0244       0.019       0.405       0.261              
        20.4        0.56      0.7052      0.0280      0.0220       0.017       0.366       0.226              
        21.3        0.58      0.6981      0.0235      0.0195       0.015       0.324       0.189              
        22.2        0.60      0.6794      0.0189      0.0168       0.013       0.279       0.152              
        23.1        0.63      0.6419      0.0143      0.0139       0.011       0.232       0.115              
        24.0        0.65      0.5706      0.0096      0.0109       0.009       0.181       0.077              
        24.9        0.68      0.4140      0.0048      0.0078       0.006       0.130       0.039              
        25.8        0.70     -0.0001      0.0000      0.0049       0.004       0.082       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
