                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0952      0.0345       0.127       1.595       2.131              
         1.5        0.02      0.0649      0.0941      0.0350       0.128       1.614       2.107              
         3.0        0.05      0.1267      0.0928      0.0353       0.129       1.631       2.079              
         4.4        0.07      0.1854      0.0914      0.0357       0.131       1.646       2.047              
         5.9        0.10      0.2411      0.0898      0.0359       0.132       1.659       2.011              
         7.4        0.12      0.2936      0.0881      0.0362       0.132       1.670       1.973              
         8.9        0.14      0.3432      0.0862      0.0363       0.133       1.677       1.930              
        10.4        0.17      0.3899      0.0841      0.0364       0.133       1.681       1.884              
        11.8        0.19      0.4336      0.0819      0.0364       0.133       1.682       1.834              
        13.3        0.22      0.4744      0.0794      0.0364       0.133       1.678       1.779              
        14.8        0.24      0.5122      0.0768      0.0362       0.132       1.670       1.721              
        16.3        0.27      0.5471      0.0740      0.0359       0.131       1.657       1.658              
        17.7        0.29      0.5791      0.0710      0.0355       0.130       1.639       1.591              
        19.2        0.31      0.6084      0.0678      0.0350       0.128       1.614       1.520              
        20.7        0.34      0.6348      0.0644      0.0343       0.126       1.583       1.443              
        22.2        0.36      0.6582      0.0608      0.0334       0.122       1.543       1.362              
        23.7        0.39      0.6787      0.0571      0.0324       0.119       1.498       1.278              
        25.1        0.41      0.6967      0.0532      0.0313       0.115       1.446       1.192              
        26.6        0.43      0.7122      0.0493      0.0300       0.110       1.387       1.104              
        28.1        0.46      0.7251      0.0453      0.0286       0.105       1.320       1.014              
        29.6        0.48      0.7346      0.0411      0.0270       0.099       1.247       0.921              
        31.1        0.51      0.7409      0.0369      0.0252       0.092       1.164       0.826              
        32.5        0.53      0.7441      0.0326      0.0232       0.085       1.072       0.730              
        34.0        0.55      0.7435      0.0281      0.0210       0.077       0.970       0.630              
        35.5        0.58      0.7360      0.0236      0.0186       0.068       0.858       0.529              
        37.0        0.60      0.7162      0.0190      0.0160       0.059       0.740       0.427              
        38.5        0.63      0.6773      0.0144      0.0133       0.049       0.614       0.322              
        39.9        0.65      0.6026      0.0096      0.0104       0.038       0.481       0.216              
        41.4        0.68      0.4377      0.0048      0.0075       0.027       0.344       0.108              
        42.9        0.70     -0.0060      0.0000      0.0046       0.017       0.214      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
