                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0726      0.0218       0.326       2.572       4.164              
         1.7        0.02      0.0559      0.0711      0.0217       0.325       2.559       4.077              
         3.3        0.03      0.1100      0.0695      0.0215       0.323       2.545       3.986              
         5.0        0.05      0.1621      0.0679      0.0214       0.321       2.530       3.891              
         6.7        0.07      0.2120      0.0661      0.0213       0.319       2.512       3.792              
         8.4        0.09      0.2598      0.0643      0.0211       0.316       2.492       3.688              
        10.0        0.10      0.3052      0.0624      0.0209       0.314       2.471       3.580              
        11.7        0.12      0.3483      0.0605      0.0207       0.311       2.447       3.467              
        13.4        0.14      0.3889      0.0584      0.0205       0.307       2.420       3.350              
        15.0        0.15      0.4272      0.0563      0.0202       0.303       2.388       3.228              
        16.7        0.17      0.4629      0.0541      0.0199       0.299       2.353       3.101              
        18.4        0.19      0.4962      0.0518      0.0196       0.294       2.313       2.971              
        20.1        0.20      0.5272      0.0495      0.0192       0.288       2.267       2.836              
        21.7        0.22      0.5559      0.0471      0.0187       0.281       2.216       2.698              
        23.4        0.24      0.5819      0.0446      0.0183       0.274       2.160       2.556              
        25.1        0.26      0.6046      0.0420      0.0178       0.267       2.101       2.411              
        26.7        0.27      0.6245      0.0395      0.0172       0.258       2.035       2.262              
        28.4        0.29      0.6420      0.0368      0.0166       0.249       1.962       2.110              
        30.1        0.31      0.6567      0.0341      0.0159       0.239       1.880       1.953              
        31.8        0.32      0.6686      0.0313      0.0151       0.227       1.789       1.793              
        33.4        0.34      0.6776      0.0284      0.0143       0.214       1.689       1.630              
        35.1        0.36      0.6822      0.0255      0.0134       0.201       1.580       1.462              
        36.8        0.37      0.6800      0.0225      0.0124       0.186       1.466       1.291              
        38.4        0.39      0.6703      0.0195      0.0114       0.171       1.345       1.116              
        40.1        0.41      0.6510      0.0164      0.0103       0.154       1.214       0.938              
        41.8        0.43      0.6177      0.0132      0.0091       0.136       1.075       0.756              
        43.5        0.44      0.5623      0.0100      0.0079       0.118       0.928       0.572              
        45.1        0.46      0.4687      0.0067      0.0066       0.099       0.776       0.384              
        46.8        0.48      0.3043      0.0034      0.0053       0.079       0.622       0.193              
        48.5        0.49     -0.0034      0.0000      0.0040       0.060       0.471      -0.002              
                                                                                                              
                                                                                                              
                                                                                                              
