                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0803      0.0249       2.004       9.020      14.092              
         2.9        0.02      0.0545      0.0785      0.0246       1.975       8.889      13.782              
         5.9        0.03      0.1079      0.0766      0.0242       1.946       8.762      13.459              
         8.8        0.05      0.1601      0.0748      0.0239       1.919       8.639      13.126              
        11.7        0.07      0.2108      0.0728      0.0235       1.892       8.517      12.780              
        14.6        0.09      0.2599      0.0707      0.0232       1.865       8.395      12.421              
        17.6        0.10      0.3070      0.0686      0.0229       1.837       8.270      12.048              
        20.5        0.12      0.3523      0.0664      0.0225       1.808       8.140      11.662              
        23.4        0.14      0.3954      0.0641      0.0221       1.778       8.004      11.262              
        26.3        0.15      0.4363      0.0618      0.0217       1.746       7.859      10.847              
        29.3        0.17      0.4750      0.0593      0.0213       1.711       7.705      10.419              
        32.2        0.19      0.5113      0.0568      0.0208       1.675       7.539       9.977              
        35.1        0.20      0.5455      0.0542      0.0203       1.635       7.359       9.524              
        38.0        0.22      0.5775      0.0516      0.0198       1.591       7.163       9.059              
        41.0        0.24      0.6074      0.0489      0.0192       1.543       6.948       8.582              
        43.9        0.26      0.6353      0.0461      0.0186       1.491       6.714       8.095              
        46.8        0.27      0.6606      0.0433      0.0179       1.435       6.462       7.596              
        49.7        0.29      0.6835      0.0404      0.0171       1.375       6.191       7.086              
        52.7        0.31      0.7036      0.0374      0.0163       1.310       5.898       6.564              
        55.6        0.32      0.7209      0.0343      0.0154       1.240       5.581       6.028              
        58.5        0.34      0.7349      0.0312      0.0145       1.164       5.238       5.480              
        61.4        0.36      0.7451      0.0280      0.0135       1.082       4.870       4.919              
        64.4        0.37      0.7490      0.0248      0.0124       0.996       4.484       4.347              
        67.3        0.39      0.7457      0.0214      0.0113       0.905       4.076       3.762              
        70.2        0.41      0.7320      0.0180      0.0101       0.810       3.645       3.165              
        73.1        0.43      0.7027      0.0145      0.0088       0.709       3.192       2.554              
        76.1        0.44      0.6481      0.0110      0.0075       0.605       2.722       1.932              
        79.0        0.46      0.5491      0.0074      0.0062       0.498       2.241       1.298              
        81.9        0.48      0.3654      0.0037      0.0049       0.390       1.756       0.652              
        84.9        0.49     -0.0060      0.0000      0.0036       0.287       1.291      -0.008              
                                                                                                              
                                                                                                              
                                                                                                              
