                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0706      0.0226       0.018       0.376       0.569              
         0.6        0.02      0.0520      0.0691      0.0227       0.018       0.377       0.557              
         1.3        0.03      0.1014      0.0676      0.0228       0.018       0.378       0.545              
         1.9        0.05      0.1484      0.0660      0.0228       0.018       0.379       0.532              
         2.5        0.07      0.1927      0.0644      0.0228       0.018       0.379       0.519              
         3.1        0.09      0.2346      0.0626      0.0228       0.018       0.379       0.505              
         3.8        0.10      0.2738      0.0608      0.0227       0.018       0.378       0.490              
         4.4        0.12      0.3105      0.0589      0.0227       0.018       0.377       0.475              
         5.0        0.14      0.3447      0.0569      0.0226       0.018       0.375       0.459              
         5.7        0.15      0.3763      0.0549      0.0224       0.018       0.372       0.443              
         6.3        0.17      0.4054      0.0528      0.0222       0.018       0.369       0.425              
         6.9        0.19      0.4322      0.0505      0.0220       0.017       0.365       0.408              
         7.5        0.20      0.4568      0.0483      0.0217       0.017       0.360       0.389              
         8.2        0.22      0.4790      0.0459      0.0213       0.017       0.354       0.370              
         8.8        0.24      0.4991      0.0435      0.0209       0.016       0.347       0.351              
         9.4        0.26      0.5171      0.0411      0.0203       0.016       0.338       0.331              
        10.0        0.27      0.5328      0.0385      0.0198       0.016       0.328       0.311              
        10.7        0.29      0.5464      0.0359      0.0191       0.015       0.317       0.290              
        11.3        0.31      0.5574      0.0333      0.0183       0.015       0.305       0.268              
        11.9        0.32      0.5660      0.0305      0.0175       0.014       0.291       0.246              
        12.6        0.34      0.5726      0.0277      0.0165       0.013       0.275       0.224              
        13.2        0.36      0.5758      0.0249      0.0155       0.012       0.257       0.200              
        13.8        0.38      0.5737      0.0219      0.0144       0.011       0.239       0.177              
        14.4        0.39      0.5650      0.0189      0.0132       0.010       0.219       0.153              
        15.1        0.41      0.5474      0.0159      0.0119       0.009       0.198       0.128              
        15.7        0.43      0.5170      0.0128      0.0106       0.008       0.176       0.103              
        16.3        0.44      0.4676      0.0097      0.0092       0.007       0.153       0.078              
        17.0        0.46      0.3860      0.0065      0.0077       0.006       0.129       0.052              
        17.6        0.48      0.2468      0.0033      0.0063       0.005       0.105       0.026              
        18.2        0.50     -0.0024      0.0000      0.0049       0.004       0.082       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
