                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0900      0.0338       4.055      15.973      20.633              
         3.3        0.02      0.0456      0.0884      0.0329       3.946      15.542      20.282              
         6.7        0.03      0.0917      0.0868      0.0321       3.847      15.155      19.900              
        10.0        0.05      0.1374      0.0850      0.0314       3.773      14.863      19.485              
        13.3        0.07      0.1816      0.0828      0.0309       3.706      14.600      18.982              
        16.6        0.08      0.2250      0.0805      0.0303       3.637      14.328      18.458              
        20.0        0.10      0.2675      0.0780      0.0296       3.558      14.014      17.889              
        23.3        0.12      0.3090      0.0754      0.0289       3.471      13.674      17.284              
        26.6        0.14      0.3496      0.0726      0.0282       3.380      13.313      16.655              
        29.9        0.15      0.3889      0.0698      0.0274       3.284      12.937      16.004              
        33.3        0.17      0.4268      0.0669      0.0266       3.186      12.551      15.338              
        36.6        0.19      0.4628      0.0639      0.0257       3.088      12.162      14.651              
        39.9        0.20      0.4954      0.0609      0.0250       2.998      11.808      13.957              
        43.2        0.22      0.5261      0.0578      0.0242       2.906      11.446      13.261              
        46.6        0.24      0.5551      0.0548      0.0234       2.809      11.065      12.561              
        49.9        0.25      0.5822      0.0516      0.0225       2.705      10.656      11.841              
        53.2        0.27      0.6073      0.0484      0.0216       2.595      10.220      11.106              
        56.5        0.29      0.6301      0.0451      0.0206       2.477       9.756      10.353              
        59.9        0.31      0.6505      0.0417      0.0196       2.349       9.254       9.575              
        63.2        0.32      0.6680      0.0383      0.0185       2.216       8.731       8.789              
        66.5        0.34      0.6827      0.0348      0.0173       2.074       8.171       7.985              
        69.8        0.36      0.6937      0.0312      0.0160       1.923       7.576       7.165              
        73.2        0.37      0.6998      0.0276      0.0147       1.764       6.948       6.328              
        76.5        0.39      0.6898      0.0239      0.0135       1.620       6.383       5.480              
        79.8        0.41      0.6672      0.0201      0.0123       1.472       5.797       4.614              
        83.1        0.42      0.6259      0.0163      0.0110       1.320       5.200       3.728              
        86.5        0.44      0.5595      0.0123      0.0097       1.160       4.570       2.815              
        89.8        0.46      0.4552      0.0083      0.0083       1.000       3.938       1.901              
        93.1        0.47      0.2829      0.0042      0.0070       0.837       3.296       0.953              
        96.4        0.49     -0.0127     -0.0001      0.0049       0.589       2.319      -0.029              
                                                                                                              
                                                                                                              
                                                                                                              
