                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0710      0.0217       0.080       1.003       1.591              
         1.0        0.02      0.0545      0.0696      0.0218       0.080       1.005       1.558              
         2.1        0.03      0.1065      0.0680      0.0218       0.080       1.006       1.524              
         3.1        0.05      0.1559      0.0664      0.0218       0.080       1.006       1.488              
         4.2        0.07      0.2029      0.0648      0.0218       0.080       1.005       1.450              
         5.2        0.09      0.2472      0.0630      0.0217       0.080       1.003       1.411              
         6.3        0.10      0.2890      0.0612      0.0217       0.079       1.000       1.370              
         7.3        0.12      0.3283      0.0593      0.0216       0.079       0.995       1.328              
         8.4        0.14      0.3650      0.0573      0.0214       0.078       0.989       1.283              
         9.4        0.15      0.3994      0.0552      0.0212       0.078       0.980       1.237              
        10.5        0.17      0.4313      0.0531      0.0210       0.077       0.969       1.189              
        11.5        0.19      0.4607      0.0508      0.0207       0.076       0.956       1.139              
        12.6        0.20      0.4879      0.0485      0.0204       0.075       0.940       1.087              
        13.6        0.22      0.5127      0.0462      0.0200       0.073       0.922       1.034              
        14.6        0.24      0.5349      0.0438      0.0195       0.072       0.902       0.980              
        15.7        0.26      0.5545      0.0413      0.0190       0.070       0.879       0.924              
        16.7        0.27      0.5714      0.0387      0.0185       0.068       0.853       0.867              
        17.8        0.29      0.5861      0.0361      0.0179       0.065       0.824       0.808              
        18.8        0.31      0.5984      0.0334      0.0172       0.063       0.792       0.749              
        19.9        0.32      0.6078      0.0307      0.0164       0.060       0.755       0.687              
        20.9        0.34      0.6145      0.0279      0.0155       0.057       0.715       0.624              
        22.0        0.36      0.6175      0.0250      0.0145       0.053       0.670       0.560              
        23.0        0.38      0.6148      0.0221      0.0135       0.049       0.622       0.495              
        24.1        0.39      0.6049      0.0191      0.0124       0.045       0.572       0.428              
        25.1        0.41      0.5859      0.0160      0.0112       0.041       0.517       0.359              
        26.1        0.43      0.5534      0.0129      0.0100       0.036       0.460       0.290              
        27.2        0.44      0.5003      0.0098      0.0087       0.032       0.400       0.219              
        28.2        0.46      0.4128      0.0066      0.0073       0.027       0.338       0.147              
        29.3        0.48      0.2636      0.0033      0.0060       0.022       0.275       0.074              
        30.3        0.49     -0.0039      0.0000      0.0046       0.017       0.213      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
