                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0705      0.0226       0.001       0.042       0.063              
         0.2        0.02      0.0520      0.0691      0.0227       0.001       0.042       0.062              
         0.4        0.03      0.1015      0.0675      0.0227       0.001       0.042       0.060              
         0.6        0.05      0.1484      0.0659      0.0227       0.001       0.042       0.059              
         0.8        0.07      0.1928      0.0643      0.0228       0.001       0.042       0.058              
         1.0        0.09      0.2346      0.0625      0.0227       0.001       0.042       0.056              
         1.3        0.10      0.2739      0.0607      0.0227       0.001       0.042       0.054              
         1.5        0.12      0.3106      0.0588      0.0226       0.001       0.042       0.053              
         1.7        0.14      0.3448      0.0568      0.0225       0.001       0.042       0.051              
         1.9        0.15      0.3764      0.0548      0.0223       0.001       0.041       0.049              
         2.1        0.17      0.4055      0.0526      0.0222       0.001       0.041       0.047              
         2.3        0.19      0.4322      0.0504      0.0219       0.001       0.040       0.045              
         2.5        0.20      0.4568      0.0481      0.0216       0.001       0.040       0.043              
         2.7        0.22      0.4789      0.0458      0.0212       0.001       0.039       0.041              
         2.9        0.24      0.4990      0.0434      0.0208       0.001       0.038       0.039              
         3.1        0.26      0.5170      0.0409      0.0203       0.001       0.037       0.037              
         3.3        0.27      0.5326      0.0384      0.0197       0.001       0.036       0.034              
         3.6        0.29      0.5461      0.0358      0.0190       0.001       0.035       0.032              
         3.8        0.31      0.5571      0.0331      0.0183       0.001       0.034       0.030              
         4.0        0.32      0.5657      0.0304      0.0174       0.001       0.032       0.027              
         4.2        0.34      0.5723      0.0276      0.0165       0.000       0.030       0.025              
         4.4        0.36      0.5753      0.0247      0.0154       0.000       0.028       0.022              
         4.6        0.38      0.5731      0.0218      0.0143       0.000       0.026       0.020              
         4.8        0.39      0.5644      0.0189      0.0131       0.000       0.024       0.017              
         5.0        0.41      0.5470      0.0158      0.0119       0.000       0.022       0.014              
         5.2        0.43      0.5170      0.0128      0.0106       0.000       0.019       0.011              
         5.4        0.44      0.4680      0.0097      0.0092       0.000       0.017       0.009              
         5.7        0.46      0.3869      0.0065      0.0077       0.000       0.014       0.006              
         5.9        0.48      0.2476      0.0033      0.0063       0.000       0.012       0.003              
         6.1        0.49     -0.0038      0.0000      0.0049       0.000       0.009       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
