                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0768      0.0239       1.212       6.368       9.911              
         2.5        0.02      0.0544      0.0752      0.0236       1.193       6.266       9.697              
         5.0        0.03      0.1079      0.0734      0.0232       1.174       6.168       9.473              
         7.5        0.05      0.1604      0.0716      0.0228       1.156       6.071       9.240              
        10.0        0.07      0.2115      0.0697      0.0225       1.138       5.977       8.997              
        12.5        0.09      0.2611      0.0678      0.0221       1.120       5.884       8.744              
        15.1        0.10      0.3087      0.0657      0.0218       1.103       5.791       8.481              
        17.6        0.12      0.3544      0.0636      0.0214       1.085       5.697       8.209              
        20.1        0.14      0.3978      0.0614      0.0211       1.066       5.601       7.927              
        22.6        0.15      0.4389      0.0592      0.0207       1.047       5.500       7.634              
        25.1        0.17      0.4776      0.0568      0.0203       1.027       5.394       7.333              
        27.6        0.19      0.5137      0.0544      0.0199       1.006       5.283       7.022              
        30.1        0.20      0.5474      0.0520      0.0194       0.983       5.163       6.702              
        32.6        0.22      0.5788      0.0494      0.0189       0.958       5.031       6.376              
        35.1        0.24      0.6080      0.0468      0.0184       0.930       4.886       6.040              
        37.6        0.26      0.6349      0.0441      0.0178       0.900       4.727       5.695              
        40.1        0.27      0.6590      0.0414      0.0171       0.868       4.557       5.343              
        42.6        0.29      0.6806      0.0386      0.0164       0.832       4.372       4.981              
        45.2        0.31      0.6995      0.0357      0.0157       0.794       4.168       4.610              
        47.7        0.32      0.7157      0.0328      0.0148       0.751       3.946       4.231              
        50.2        0.34      0.7290      0.0298      0.0139       0.705       3.704       3.843              
        52.7        0.36      0.7385      0.0267      0.0129       0.655       3.442       3.446              
        55.2        0.38      0.7409      0.0236      0.0119       0.604       3.173       3.041              
        57.7        0.39      0.7351      0.0204      0.0109       0.550       2.890       2.629              
        60.2        0.41      0.7188      0.0171      0.0097       0.494       2.592       2.210              
        62.7        0.43      0.6887      0.0138      0.0086       0.433       2.274       1.783              
        65.2        0.44      0.6366      0.0105      0.0073       0.369       1.935       1.349              
        67.7        0.46      0.5423      0.0070      0.0060       0.301       1.583       0.905              
        70.2        0.48      0.3640      0.0035      0.0046       0.234       1.227       0.454              
        72.7        0.49     -0.0050      0.0000      0.0033       0.169       0.886      -0.004              
                                                                                                              
                                                                                                              
                                                                                                              
