                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0719      0.0214       0.215       1.934       3.158              
         1.5        0.02      0.0563      0.0704      0.0213       0.214       1.931       3.092              
         2.9        0.03      0.1105      0.0689      0.0213       0.214       1.926       3.024              
         4.4        0.05      0.1623      0.0672      0.0212       0.213       1.920       2.952              
         5.9        0.07      0.2118      0.0655      0.0211       0.212       1.911       2.877              
         7.3        0.09      0.2589      0.0637      0.0210       0.211       1.901       2.798              
         8.8        0.10      0.3036      0.0619      0.0209       0.210       1.889       2.717              
        10.3        0.12      0.3458      0.0600      0.0207       0.208       1.875       2.632              
        11.7        0.14      0.3855      0.0579      0.0205       0.206       1.856       2.543              
        13.2        0.15      0.4229      0.0558      0.0203       0.204       1.835       2.450              
        14.7        0.17      0.4578      0.0536      0.0200       0.201       1.809       2.354              
        16.1        0.19      0.4903      0.0514      0.0197       0.198       1.780       2.254              
        17.6        0.20      0.5205      0.0490      0.0193       0.194       1.746       2.152              
        19.0        0.22      0.5484      0.0466      0.0189       0.190       1.707       2.047              
        20.5        0.24      0.5732      0.0442      0.0184       0.185       1.666       1.939              
        22.0        0.26      0.5948      0.0416      0.0179       0.180       1.622       1.828              
        23.4        0.27      0.6136      0.0391      0.0174       0.175       1.573       1.715              
        24.9        0.29      0.6300      0.0364      0.0168       0.169       1.518       1.599              
        26.4        0.31      0.6436      0.0337      0.0161       0.162       1.456       1.480              
        27.8        0.32      0.6544      0.0309      0.0153       0.154       1.388       1.358              
        29.3        0.34      0.6622      0.0281      0.0145       0.146       1.311       1.234              
        30.8        0.36      0.6655      0.0252      0.0136       0.136       1.228       1.106              
        32.2        0.38      0.6622      0.0222      0.0126       0.127       1.141       0.977              
        33.7        0.39      0.6515      0.0192      0.0116       0.116       1.047       0.843              
        35.2        0.41      0.6313      0.0161      0.0105       0.105       0.947       0.708              
        36.6        0.43      0.5968      0.0130      0.0093       0.093       0.840       0.570              
        38.1        0.44      0.5403      0.0098      0.0080       0.081       0.728       0.430              
        39.6        0.46      0.4476      0.0066      0.0068       0.068       0.614       0.289              
        41.0        0.48      0.2878      0.0033      0.0055       0.055       0.498       0.145              
        42.5        0.50     -0.0031      0.0000      0.0042       0.042       0.383      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
