                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0909      0.0306       4.445      31.125      30.566              
         3.4        0.02      0.0614      0.0894      0.0306       4.447      31.141      30.058              
         6.8        0.04      0.1206      0.0878      0.0306       4.447      31.139      29.508              
        10.2        0.06      0.1775      0.0860      0.0306       4.443      31.112      28.915              
        13.6        0.08      0.2320      0.0841      0.0305       4.431      31.033      28.278              
        17.0        0.11      0.2843      0.0821      0.0304       4.412      30.895      27.598              
        20.5        0.13      0.3344      0.0799      0.0302       4.383      30.693      26.873              
        23.9        0.15      0.3824      0.0776      0.0299       4.343      30.414      26.099              
        27.3        0.17      0.4282      0.0752      0.0296       4.295      30.075      25.287              
        30.7        0.19      0.4712      0.0727      0.0292       4.242      29.703      24.431              
        34.1        0.21      0.5117      0.0700      0.0288       4.180      29.273      23.532              
        37.5        0.23      0.5497      0.0672      0.0283       4.109      28.773      22.585              
        40.9        0.25      0.5852      0.0642      0.0277       4.024      28.181      21.588              
        44.3        0.27      0.6187      0.0611      0.0270       3.924      27.481      20.544              
        47.7        0.29      0.6499      0.0579      0.0263       3.812      26.697      19.469              
        51.1        0.32      0.6787      0.0546      0.0254       3.689      25.837      18.365              
        54.5        0.34      0.7053      0.0512      0.0245       3.554      24.887      17.233              
        58.0        0.36      0.7299      0.0478      0.0234       3.403      23.830      16.072              
        61.4        0.38      0.7524      0.0443      0.0223       3.237      22.665      14.883              
        64.8        0.40      0.7725      0.0406      0.0210       3.055      21.397      13.666              
        68.2        0.42      0.7896      0.0369      0.0197       2.861      20.032      12.424              
        71.6        0.44      0.8034      0.0332      0.0183       2.650      18.561      11.154              
        75.0        0.46      0.8127      0.0293      0.0167       2.426      16.986       9.857              
        78.4        0.48      0.8168      0.0254      0.0150       2.184      15.297       8.534              
        81.8        0.51      0.8138      0.0214      0.0133       1.926      13.486       7.183              
        85.2        0.53      0.8012      0.0172      0.0113       1.645      11.522       5.801              
        88.6        0.55      0.7712      0.0131      0.0093       1.345       9.420       4.389              
        92.0        0.57      0.7005      0.0088      0.0071       1.033       7.237       2.949              
        95.4        0.59      0.5159      0.0044      0.0051       0.733       5.136       1.487              
        98.9        0.61     -0.0036      0.0000      0.0034       0.494       3.459      -0.007              
                                                                                                              
                                                                                                              
                                                                                                              
