                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0949      0.0449      11.915      68.265      47.671              
         4.2        0.02      0.0449      0.0948      0.0448      11.875      68.041      47.624              
         8.4        0.04      0.0899      0.0942      0.0444      11.767      67.418      47.311              
        12.6        0.06      0.1352      0.0932      0.0438      11.622      66.590      46.834              
        16.8        0.08      0.1807      0.0921      0.0432      11.456      65.639      46.276              
        21.0        0.11      0.2264      0.0908      0.0425      11.270      64.572      45.624              
        25.2        0.13      0.2723      0.0893      0.0417      11.056      63.345      44.864              
        29.4        0.15      0.3182      0.0875      0.0408      10.814      61.960      43.950              
        33.6        0.17      0.3611      0.0851      0.0400      10.596      60.710      42.761              
        37.8        0.19      0.4004      0.0826      0.0393      10.427      59.742      41.473              
        41.9        0.21      0.4371      0.0799      0.0388      10.274      58.864      40.151              
        46.1        0.23      0.4720      0.0773      0.0382      10.118      57.969      38.813              
        50.3        0.25      0.5049      0.0745      0.0375       9.943      56.968      37.403              
        54.5        0.28      0.5362      0.0714      0.0367       9.727      55.729      35.866              
        58.7        0.30      0.5662      0.0679      0.0356       9.439      54.082      34.128              
        62.9        0.32      0.5938      0.0641      0.0343       9.101      52.146      32.212              
        67.1        0.34      0.6198      0.0602      0.0329       8.733      50.038      30.243              
        71.3        0.36      0.6439      0.0562      0.0314       8.334      47.748      28.218              
        75.5        0.38      0.6659      0.0521      0.0298       7.909      45.313      26.156              
        79.7        0.40      0.6863      0.0479      0.0281       7.453      42.702      24.066              
        83.9        0.42      0.7040      0.0436      0.0263       6.960      39.881      21.903              
        88.1        0.45      0.7182      0.0390      0.0242       6.413      36.741      19.607              
        92.3        0.47      0.7272      0.0343      0.0220       5.831      33.409      17.231              
        96.5        0.49      0.7283      0.0295      0.0197       5.236      29.998      14.821              
       100.7        0.51      0.7125      0.0247      0.0176       4.674      26.777      12.404              
       104.9        0.53      0.6802      0.0198      0.0154       4.094      23.455       9.958              
       109.1        0.55      0.6220      0.0148      0.0131       3.484      19.961       7.451              
       113.3        0.57      0.5201      0.0099      0.0108       2.876      16.478       4.953              
       117.4        0.59      0.3335      0.0049      0.0087       2.302      13.190       2.451              
       121.6        0.61     -0.0069     -0.0001      0.0072       1.919      10.993      -0.041              
                                                                                                              
                                                                                                              
                                                                                                              
