                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0816      0.0279       0.006       0.351       0.339              
         0.4        0.02      0.0602      0.0802      0.0281       0.006       0.352       0.333              
         0.8        0.04      0.1176      0.0787      0.0282       0.006       0.354       0.327              
         1.1        0.06      0.1722      0.0771      0.0283       0.006       0.355       0.320              
         1.5        0.08      0.2240      0.0754      0.0283       0.006       0.356       0.313              
         1.9        0.11      0.2728      0.0736      0.0284       0.006       0.356       0.305              
         2.3        0.13      0.3187      0.0716      0.0284       0.006       0.357       0.297              
         2.7        0.15      0.3614      0.0696      0.0284       0.006       0.356       0.289              
         3.0        0.17      0.4012      0.0674      0.0283       0.006       0.356       0.280              
         3.4        0.19      0.4379      0.0652      0.0282       0.006       0.354       0.271              
         3.8        0.21      0.4715      0.0628      0.0280       0.006       0.352       0.261              
         4.2        0.23      0.5020      0.0602      0.0278       0.006       0.349       0.250              
         4.5        0.25      0.5295      0.0576      0.0275       0.005       0.345       0.239              
         4.9        0.27      0.5540      0.0548      0.0271       0.005       0.340       0.227              
         5.3        0.29      0.5755      0.0519      0.0266       0.005       0.334       0.215              
         5.7        0.32      0.5941      0.0489      0.0260       0.005       0.327       0.203              
         6.1        0.34      0.6104      0.0459      0.0254       0.005       0.318       0.191              
         6.4        0.36      0.6244      0.0428      0.0246       0.005       0.308       0.178              
         6.8        0.38      0.6363      0.0396      0.0236       0.005       0.297       0.165              
         7.2        0.40      0.6458      0.0364      0.0226       0.004       0.283       0.151              
         7.6        0.42      0.6527      0.0331      0.0213       0.004       0.268       0.137              
         8.0        0.44      0.6565      0.0296      0.0200       0.004       0.251       0.123              
         8.3        0.46      0.6579      0.0261      0.0184       0.004       0.231       0.109              
         8.7        0.48      0.6545      0.0226      0.0167       0.003       0.210       0.094              
         9.1        0.51      0.6429      0.0190      0.0149       0.003       0.187       0.079              
         9.5        0.53      0.6195      0.0153      0.0130       0.003       0.163       0.063              
         9.9        0.55      0.5777      0.0116      0.0109       0.002       0.137       0.048              
        10.2        0.57      0.4991      0.0078      0.0088       0.002       0.111       0.032              
        10.6        0.59      0.3412      0.0039      0.0067       0.001       0.085       0.016              
        11.0        0.61     -0.0027      0.0000      0.0049       0.001       0.061       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
