                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0819      0.0265       0.143       2.994       3.060              
         1.1        0.02      0.0635      0.0805      0.0267       0.144       3.017       3.008              
         2.3        0.04      0.1240      0.0790      0.0269       0.145       3.036       2.952              
         3.4        0.06      0.1813      0.0774      0.0270       0.145       3.050       2.893              
         4.6        0.08      0.2357      0.0757      0.0271       0.146       3.060       2.829              
         5.7        0.11      0.2872      0.0739      0.0271       0.146       3.064       2.762              
         6.8        0.13      0.3357      0.0720      0.0271       0.146       3.064       2.690              
         8.0        0.15      0.3812      0.0699      0.0271       0.146       3.058       2.613              
         9.1        0.17      0.4240      0.0678      0.0270       0.145       3.045       2.532              
        10.2        0.19      0.4640      0.0655      0.0268       0.144       3.025       2.447              
        11.4        0.21      0.5013      0.0631      0.0265       0.143       2.996       2.357              
        12.5        0.23      0.5359      0.0605      0.0262       0.141       2.958       2.261              
        13.7        0.25      0.5676      0.0578      0.0258       0.139       2.911       2.161              
        14.8        0.27      0.5963      0.0550      0.0253       0.136       2.855       2.055              
        15.9        0.30      0.6225      0.0521      0.0247       0.133       2.790       1.947              
        17.1        0.32      0.6463      0.0491      0.0240       0.129       2.715       1.835              
        18.2        0.34      0.6675      0.0461      0.0233       0.125       2.630       1.722              
        19.3        0.36      0.6861      0.0430      0.0224       0.121       2.535       1.605              
        20.5        0.38      0.7013      0.0398      0.0215       0.116       2.430       1.485              
        21.6        0.40      0.7120      0.0365      0.0205       0.110       2.317       1.363              
        22.8        0.42      0.7201      0.0331      0.0194       0.104       2.190       1.237              
        23.9        0.44      0.7255      0.0297      0.0181       0.097       2.047       1.109              
        25.0        0.46      0.7270      0.0262      0.0167       0.090       1.888       0.979              
        26.2        0.48      0.7223      0.0226      0.0152       0.082       1.715       0.845              
        27.3        0.51      0.7085      0.0190      0.0136       0.073       1.532       0.710              
        28.4        0.53      0.6820      0.0153      0.0118       0.064       1.335       0.572              
        29.6        0.55      0.6353      0.0115      0.0100       0.054       1.125       0.431              
        30.7        0.57      0.5484      0.0077      0.0080       0.043       0.908       0.289              
        31.9        0.59      0.3762      0.0039      0.0061       0.033       0.690       0.146              
        33.0        0.61     -0.0034      0.0000      0.0044       0.023       0.493      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
