                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0859      0.0349       1.502      15.777      12.834              
         2.3        0.02      0.0526      0.0843      0.0338       1.455      15.281      12.605              
         4.5        0.04      0.1061      0.0827      0.0328       1.413      14.839      12.359              
         6.8        0.06      0.1603      0.0809      0.0319       1.373      14.428      12.096              
         9.1        0.08      0.2145      0.0791      0.0311       1.337      14.041      11.815              
        11.4        0.11      0.2682      0.0771      0.0303       1.302      13.678      11.516              
        13.6        0.13      0.3211      0.0749      0.0295       1.270      13.337      11.200              
        15.9        0.15      0.3724      0.0727      0.0288       1.239      13.016      10.866              
        18.2        0.17      0.4216      0.0703      0.0281       1.210      12.711      10.513              
        20.5        0.19      0.4684      0.0679      0.0275       1.182      12.417      10.143              
        22.7        0.21      0.5124      0.0653      0.0268       1.155      12.130       9.755              
        25.0        0.23      0.5532      0.0625      0.0262       1.127      11.844       9.347              
        27.3        0.25      0.5903      0.0597      0.0256       1.100      11.558       8.923              
        29.6        0.27      0.6239      0.0568      0.0249       1.073      11.266       8.485              
        31.8        0.30      0.6543      0.0538      0.0242       1.043      10.956       8.036              
        34.1        0.32      0.6822      0.0507      0.0235       1.010      10.613       7.576              
        36.4        0.34      0.7079      0.0475      0.0226       0.974      10.231       7.104              
        38.7        0.36      0.7311      0.0443      0.0217       0.934       9.809       6.621              
        40.9        0.38      0.7518      0.0410      0.0207       0.890       9.344       6.125              
        43.2        0.40      0.7692      0.0376      0.0196       0.842       8.842       5.618              
        45.5        0.42      0.7838      0.0341      0.0184       0.790       8.293       5.101              
        47.8        0.44      0.7954      0.0306      0.0170       0.732       7.691       4.572              
        50.0        0.46      0.8036      0.0270      0.0156       0.670       7.036       4.033              
        52.3        0.48      0.8052      0.0233      0.0140       0.604       6.341       3.484              
        54.6        0.51      0.7969      0.0195      0.0124       0.534       5.606       2.921              
        56.9        0.53      0.7762      0.0158      0.0107       0.461       4.839       2.358              
        59.1        0.55      0.7362      0.0119      0.0089       0.381       4.006       1.780              
        61.4        0.57      0.6541      0.0080      0.0070       0.299       3.141       1.194              
        63.7        0.59      0.4706      0.0040      0.0050       0.216       2.272       0.599              
        66.0        0.61     -0.0032      0.0000      0.0034       0.147       1.540      -0.003              
                                                                                                              
                                                                                                              
                                                                                                              
