                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0921      0.0434      14.931      78.420      55.072              
         4.5        0.02      0.0438      0.0919      0.0436      15.006      78.814      54.950              
         9.0        0.04      0.0869      0.0917      0.0438      15.078      79.189      54.819              
        13.4        0.06      0.1291      0.0914      0.0441      15.171      79.679      54.648              
        17.9        0.08      0.1705      0.0907      0.0441      15.195      79.806      54.200              
        22.4        0.10      0.2111      0.0897      0.0441      15.170      79.672      53.615              
        26.9        0.12      0.2509      0.0885      0.0439      15.120      79.412      52.915              
        31.4        0.15      0.2900      0.0871      0.0436      15.012      78.843      52.051              
        35.8        0.17      0.3283      0.0853      0.0431      14.840      77.942      50.966              
        40.3        0.19      0.3653      0.0829      0.0424      14.597      76.666      49.587              
        44.8        0.21      0.3991      0.0804      0.0418      14.386      75.556      48.055              
        49.3        0.23      0.4309      0.0777      0.0411      14.158      74.362      46.425              
        53.8        0.25      0.4608      0.0749      0.0405      13.926      73.141      44.760              
        58.2        0.27      0.4886      0.0719      0.0397      13.671      71.803      43.005              
        62.7        0.29      0.5146      0.0688      0.0388      13.371      70.226      41.134              
        67.2        0.31      0.5395      0.0653      0.0377      12.966      68.098      39.031              
        71.7        0.33      0.5618      0.0613      0.0362      12.472      65.503      36.655              
        76.2        0.35      0.5819      0.0572      0.0346      11.925      62.629      34.165              
        80.6        0.37      0.6000      0.0530      0.0330      11.346      59.592      31.655              
        85.1        0.39      0.6157      0.0486      0.0312      10.723      56.318      29.082              
        89.6        0.42      0.6280      0.0443      0.0293      10.087      52.981      26.510              
        94.1        0.44      0.6364      0.0401      0.0275       9.450      49.630      23.967              
        98.6        0.46      0.6398      0.0359      0.0256       8.826      46.358      21.486              
       103.0        0.48      0.6267      0.0317      0.0241       8.297      43.576      18.921              
       107.5        0.50      0.6003      0.0270      0.0224       7.718      40.534      16.156              
       112.0        0.52      0.5626      0.0221      0.0203       7.001      36.770      13.186              
       116.5        0.54      0.5041      0.0169      0.0180       6.207      32.602      10.074              
       121.0        0.56      0.4163      0.0114      0.0153       5.263      27.640       6.792              
       125.5        0.58      0.2647      0.0057      0.0125       4.319      22.686       3.418              
       129.9        0.60      0.0082      0.0001      0.0103       3.532      18.551       0.084              
                                                                                                              
                                                                                                              
                                                                                                              
