                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0673      0.0186       1.515       8.682      13.139              
         2.4        0.02      0.0552      0.0658      0.0185       1.501       8.599      12.845              
         4.8        0.03      0.1088      0.0643      0.0183       1.486       8.513      12.540              
         7.3        0.05      0.1608      0.0626      0.0181       1.470       8.425      12.225              
         9.7        0.06      0.2110      0.0610      0.0179       1.454       8.332      11.898              
        12.1        0.08      0.2592      0.0592      0.0177       1.437       8.234      11.559              
        14.5        0.09      0.3055      0.0574      0.0175       1.419       8.130      11.209              
        16.9        0.11      0.3497      0.0556      0.0172       1.399       8.018      10.845              
        19.3        0.12      0.3917      0.0537      0.0170       1.378       7.898      10.469              
        21.8        0.14      0.4314      0.0517      0.0167       1.356       7.767      10.081              
        24.2        0.15      0.4689      0.0496      0.0164       1.331       7.625       9.681              
        26.6        0.17      0.5041      0.0475      0.0160       1.304       7.471       9.271              
        29.0        0.19      0.5372      0.0454      0.0157       1.274       7.301       8.851              
        31.4        0.20      0.5681      0.0431      0.0153       1.242       7.115       8.419              
        33.8        0.22      0.5966      0.0409      0.0148       1.207       6.913       7.976              
        36.3        0.23      0.6227      0.0386      0.0144       1.168       6.693       7.523              
        38.7        0.25      0.6462      0.0362      0.0139       1.127       6.455       7.059              
        41.1        0.26      0.6672      0.0337      0.0133       1.081       6.195       6.583              
        43.5        0.28      0.6854      0.0312      0.0127       1.032       5.913       6.096              
        45.9        0.29      0.7007      0.0287      0.0120       0.978       5.606       5.598              
        48.3        0.31      0.7122      0.0261      0.0113       0.921       5.279       5.090              
        50.8        0.32      0.7185      0.0234      0.0106       0.860       4.929       4.566              
        53.2        0.34      0.7188      0.0207      0.0098       0.796       4.560       4.034              
        55.6        0.36      0.7110      0.0179      0.0090       0.728       4.172       3.492              
        58.0        0.37      0.6933      0.0151      0.0081       0.655       3.755       2.937              
        60.4        0.39      0.6611      0.0121      0.0071       0.578       3.311       2.371              
        62.9        0.40      0.6046      0.0092      0.0061       0.497       2.849       1.793              
        65.3        0.42      0.5070      0.0062      0.0051       0.414       2.371       1.206              
        67.7        0.43      0.3322      0.0031      0.0041       0.330       1.890       0.607              
        70.1        0.45     -0.0016      0.0000      0.0031       0.251       1.436      -0.002              
                                                                                                              
                                                                                                              
                                                                                                              
