                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0789      0.0294       6.054      25.438      28.615              
         3.3        0.02      0.0410      0.0773      0.0289       5.967      25.071      28.056              
         6.5        0.03      0.0813      0.0755      0.0285       5.877      24.692      27.384              
         9.8        0.05      0.1207      0.0735      0.0281       5.783      24.299      26.683              
        13.1        0.06      0.1593      0.0715      0.0276       5.683      23.876      25.953              
        16.4        0.08      0.1971      0.0694      0.0270       5.576      23.430      25.199              
        19.6        0.09      0.2340      0.0673      0.0265       5.461      22.947      24.420              
        22.9        0.11      0.2700      0.0651      0.0259       5.340      22.435      23.616              
        26.2        0.12      0.3049      0.0628      0.0253       5.215      21.912      22.787              
        29.4        0.14      0.3379      0.0605      0.0247       5.096      21.412      21.938              
        32.7        0.15      0.3675      0.0581      0.0243       5.006      21.032      21.093              
        36.0        0.17      0.3948      0.0558      0.0239       4.922      20.681      20.257              
        39.2        0.18      0.4201      0.0535      0.0234       4.834      20.310      19.405              
        42.5        0.20      0.4434      0.0510      0.0230       4.736      19.899      18.523              
        45.8        0.21      0.4646      0.0486      0.0225       4.632      19.462      17.624              
        49.1        0.23      0.4834      0.0460      0.0219       4.519      18.989      16.701              
        52.3        0.25      0.4997      0.0434      0.0213       4.395      18.465      15.738              
        55.6        0.26      0.5132      0.0407      0.0207       4.263      17.911      14.754              
        58.9        0.28      0.5237      0.0378      0.0200       4.116      17.295      13.733              
        62.1        0.29      0.5301      0.0348      0.0192       3.951      16.602      12.640              
        65.4        0.31      0.5318      0.0317      0.0183       3.768      15.831      11.488              
        68.7        0.32      0.5274      0.0284      0.0173       3.577      15.029      10.300              
        72.0        0.34      0.5157      0.0251      0.0164       3.389      14.240       9.110              
        75.2        0.35      0.4954      0.0217      0.0155       3.187      13.393       7.872              
        78.5        0.37      0.4648      0.0182      0.0144       2.972      12.489       6.600              
        81.8        0.38      0.4206      0.0146      0.0133       2.747      11.543       5.300              
        85.0        0.40      0.3583      0.0109      0.0122       2.513      10.557       3.971              
        88.3        0.41      0.2708      0.0073      0.0111       2.288       9.613       2.632              
        91.6        0.43      0.1554      0.0036      0.0099       2.050       8.615       1.305              
        94.8        0.45     -0.0007      0.0000      0.0090       1.852       7.783      -0.005              
                                                                                                              
                                                                                                              
                                                                                                              
