                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0638      0.0176       0.552       4.346       6.588              
         1.8        0.02      0.0553      0.0624      0.0175       0.547       4.312       6.442              
         3.5        0.03      0.1088      0.0610      0.0174       0.543       4.277       6.291              
         5.3        0.05      0.1605      0.0594      0.0172       0.538       4.241       6.135              
         7.0        0.06      0.2102      0.0579      0.0171       0.534       4.203       5.971              
         8.8        0.08      0.2578      0.0562      0.0169       0.528       4.162       5.802              
        10.6        0.09      0.3032      0.0545      0.0167       0.523       4.118       5.626              
        12.3        0.11      0.3463      0.0527      0.0165       0.517       4.070       5.444              
        14.1        0.12      0.3871      0.0509      0.0163       0.510       4.017       5.255              
        15.8        0.14      0.4255      0.0490      0.0161       0.502       3.958       5.060              
        17.6        0.15      0.4615      0.0471      0.0158       0.494       3.894       4.859              
        19.4        0.17      0.4951      0.0451      0.0155       0.485       3.823       4.652              
        21.1        0.19      0.5264      0.0430      0.0152       0.475       3.744       4.440              
        22.9        0.20      0.5549      0.0409      0.0148       0.464       3.658       4.222              
        24.6        0.22      0.5806      0.0387      0.0145       0.453       3.566       3.998              
        26.4        0.23      0.6038      0.0365      0.0141       0.440       3.463       3.769              
        28.2        0.25      0.6245      0.0342      0.0136       0.425       3.349       3.534              
        29.9        0.26      0.6427      0.0319      0.0131       0.409       3.222       3.294              
        31.7        0.28      0.6582      0.0295      0.0125       0.391       3.083       3.048              
        33.5        0.29      0.6709      0.0271      0.0119       0.372       2.928       2.796              
        35.2        0.31      0.6794      0.0246      0.0112       0.351       2.763       2.538              
        37.0        0.33      0.6822      0.0220      0.0105       0.329       2.590       2.274              
        38.7        0.34      0.6781      0.0194      0.0098       0.306       2.407       2.006              
        40.5        0.36      0.6660      0.0168      0.0090       0.281       2.215       1.734              
        42.3        0.37      0.6437      0.0141      0.0081       0.255       2.006       1.455              
        44.0        0.39      0.6071      0.0114      0.0072       0.227       1.786       1.173              
        45.8        0.40      0.5476      0.0086      0.0063       0.198       1.557       0.886              
        47.5        0.42      0.4505      0.0058      0.0054       0.168       1.320       0.595              
        49.3        0.43      0.2867      0.0029      0.0044       0.137       1.081       0.299              
        51.1        0.45     -0.0018      0.0000      0.0034       0.107       0.847      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
