                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0648      0.0180       0.799       5.598       8.463              
         2.0        0.02      0.0551      0.0634      0.0178       0.792       5.543       8.275              
         4.0        0.03      0.1086      0.0619      0.0176       0.784       5.487       8.080              
         5.9        0.05      0.1605      0.0603      0.0174       0.775       5.430       7.878              
         7.9        0.06      0.2106      0.0587      0.0172       0.767       5.371       7.668              
         9.9        0.08      0.2587      0.0570      0.0170       0.758       5.310       7.449              
        11.9        0.09      0.3048      0.0553      0.0168       0.749       5.244       7.223              
        13.8        0.11      0.3487      0.0535      0.0166       0.739       5.175       6.989              
        15.8        0.12      0.3903      0.0516      0.0164       0.728       5.101       6.746              
        17.8        0.14      0.4294      0.0497      0.0161       0.717       5.021       6.496              
        19.8        0.15      0.4662      0.0478      0.0158       0.705       4.936       6.238              
        21.7        0.17      0.5006      0.0457      0.0155       0.691       4.842       5.973              
        23.7        0.19      0.5327      0.0437      0.0152       0.677       4.738       5.702              
        25.7        0.20      0.5624      0.0415      0.0148       0.660       4.625       5.424              
        27.7        0.22      0.5893      0.0393      0.0144       0.643       4.503       5.139              
        29.6        0.23      0.6137      0.0371      0.0140       0.624       4.369       4.846              
        31.6        0.25      0.6358      0.0348      0.0135       0.603       4.220       4.546              
        33.6        0.26      0.6553      0.0325      0.0130       0.579       4.057       4.240              
        35.6        0.28      0.6721      0.0300      0.0124       0.554       3.877       3.925              
        37.5        0.29      0.6862      0.0276      0.0118       0.525       3.680       3.603              
        39.5        0.31      0.6964      0.0251      0.0111       0.495       3.468       3.273              
        41.5        0.32      0.7007      0.0225      0.0104       0.464       3.247       2.937              
        43.5        0.34      0.6985      0.0199      0.0097       0.430       3.013       2.594              
        45.4        0.36      0.6874      0.0172      0.0089       0.395       2.767       2.242              
        47.4        0.37      0.6667      0.0144      0.0080       0.358       2.504       1.886              
        49.4        0.39      0.6315      0.0116      0.0071       0.317       2.221       1.521              
        51.4        0.40      0.5728      0.0088      0.0062       0.275       1.926       1.150              
        53.3        0.42      0.4751      0.0059      0.0052       0.231       1.621       0.773              
        55.3        0.43      0.3064      0.0030      0.0042       0.188       1.314       0.390              
        57.3        0.45     -0.0012      0.0000      0.0033       0.146       1.020      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
