                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0692      0.0192       2.023      10.624      16.074              
         2.6        0.02      0.0552      0.0677      0.0190       2.006      10.537      15.714              
         5.3        0.03      0.1088      0.0661      0.0188       1.988      10.442      15.339              
         7.9        0.05      0.1606      0.0644      0.0187       1.970      10.344      14.951              
        10.6        0.06      0.2105      0.0627      0.0185       1.949      10.237      14.549              
        13.2        0.08      0.2586      0.0609      0.0183       1.927      10.120      14.132              
        15.9        0.09      0.3046      0.0590      0.0180       1.903       9.995      13.702              
        18.5        0.11      0.3486      0.0571      0.0178       1.877       9.857      13.256              
        21.2        0.12      0.3905      0.0551      0.0175       1.848       9.707      12.795              
        23.8        0.14      0.4302      0.0530      0.0172       1.817       9.543      12.318              
        26.4        0.16      0.4677      0.0509      0.0169       1.783       9.364      11.827              
        29.1        0.17      0.5032      0.0488      0.0165       1.745       9.167      11.323              
        31.7        0.19      0.5365      0.0465      0.0161       1.704       8.951      10.806              
        34.4        0.20      0.5678      0.0442      0.0157       1.659       8.713      10.276              
        37.0        0.22      0.5968      0.0419      0.0153       1.610       8.457       9.734              
        39.7        0.23      0.6235      0.0395      0.0148       1.557       8.178       9.179              
        42.3        0.25      0.6476      0.0371      0.0142       1.500       7.877       8.610              
        45.0        0.26      0.6691      0.0346      0.0136       1.438       7.552       8.027              
        47.6        0.28      0.6878      0.0320      0.0130       1.371       7.200       7.429              
        50.2        0.29      0.7034      0.0294      0.0123       1.300       6.827       6.825              
        52.9        0.31      0.7153      0.0267      0.0116       1.222       6.419       6.200              
        55.5        0.33      0.7223      0.0240      0.0108       1.140       5.988       5.562              
        58.2        0.34      0.7235      0.0211      0.0100       1.052       5.528       4.909              
        60.8        0.36      0.7173      0.0183      0.0091       0.960       5.041       4.245              
        63.5        0.37      0.7006      0.0154      0.0082       0.862       4.526       3.568              
        66.1        0.39      0.6670      0.0124      0.0072       0.761       3.998       2.880              
        68.7        0.40      0.6075      0.0094      0.0062       0.658       3.454       2.179              
        71.4        0.42      0.5056      0.0063      0.0052       0.552       2.899       1.466              
        74.0        0.43      0.3265      0.0032      0.0042       0.446       2.343       0.738              
        76.7        0.45     -0.0025      0.0000      0.0033       0.343       1.802      -0.004              
                                                                                                              
                                                                                                              
                                                                                                              
