                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0612      0.0188       0.009       0.290       0.395              
         0.4        0.02      0.0490      0.0599      0.0189       0.009       0.291       0.386              
         0.9        0.03      0.0955      0.0585      0.0189       0.009       0.292       0.377              
         1.3        0.05      0.1397      0.0570      0.0190       0.009       0.292       0.368              
         1.8        0.06      0.1813      0.0556      0.0190       0.009       0.292       0.358              
         2.2        0.08      0.2206      0.0540      0.0189       0.009       0.292       0.348              
         2.6        0.09      0.2574      0.0524      0.0189       0.009       0.291       0.338              
         3.1        0.11      0.2917      0.0507      0.0188       0.009       0.290       0.327              
         3.5        0.12      0.3237      0.0490      0.0187       0.009       0.288       0.316              
         4.0        0.14      0.3535      0.0472      0.0186       0.009       0.286       0.304              
         4.4        0.15      0.3811      0.0453      0.0184       0.009       0.283       0.292              
         4.8        0.17      0.4064      0.0434      0.0182       0.009       0.280       0.280              
         5.3        0.19      0.4295      0.0415      0.0179       0.009       0.276       0.267              
         5.7        0.20      0.4508      0.0394      0.0176       0.009       0.271       0.254              
         6.2        0.22      0.4698      0.0374      0.0172       0.008       0.265       0.241              
         6.6        0.23      0.4867      0.0352      0.0168       0.008       0.259       0.227              
         7.0        0.25      0.5014      0.0330      0.0163       0.008       0.251       0.213              
         7.5        0.26      0.5138      0.0308      0.0158       0.008       0.243       0.199              
         7.9        0.28      0.5240      0.0285      0.0151       0.007       0.233       0.184              
         8.3        0.29      0.5323      0.0262      0.0144       0.007       0.222       0.169              
         8.8        0.31      0.5377      0.0238      0.0137       0.007       0.211       0.153              
         9.2        0.32      0.5387      0.0213      0.0128       0.006       0.198       0.137              
         9.7        0.34      0.5345      0.0188      0.0120       0.006       0.184       0.121              
        10.1        0.36      0.5237      0.0163      0.0111       0.005       0.170       0.105              
        10.5        0.37      0.5040      0.0137      0.0101       0.005       0.155       0.088              
        11.0        0.39      0.4720      0.0111      0.0091       0.004       0.139       0.071              
        11.4        0.40      0.4216      0.0084      0.0080       0.004       0.123       0.054              
        11.9        0.42      0.3417      0.0056      0.0069       0.003       0.106       0.036              
        12.3        0.43      0.2128      0.0028      0.0058       0.003       0.089       0.018              
        12.7        0.45     -0.0013      0.0000      0.0047       0.002       0.073       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
