                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0613      0.0188       0.031       0.652       0.889              
         0.7        0.02      0.0491      0.0599      0.0189       0.031       0.654       0.870              
         1.3        0.03      0.0959      0.0586      0.0189       0.031       0.655       0.850              
         2.0        0.05      0.1401      0.0571      0.0189       0.031       0.656       0.829              
         2.6        0.06      0.1819      0.0556      0.0189       0.031       0.656       0.808              
         3.3        0.08      0.2213      0.0541      0.0189       0.031       0.656       0.785              
         4.0        0.09      0.2583      0.0525      0.0189       0.031       0.654       0.762              
         4.6        0.11      0.2929      0.0508      0.0188       0.031       0.652       0.738              
         5.3        0.12      0.3250      0.0491      0.0187       0.031       0.648       0.713              
         5.9        0.14      0.3549      0.0473      0.0186       0.031       0.644       0.687              
         6.6        0.15      0.3827      0.0455      0.0184       0.030       0.637       0.660              
         7.3        0.17      0.4082      0.0436      0.0182       0.030       0.630       0.632              
         7.9        0.19      0.4315      0.0416      0.0179       0.030       0.620       0.603              
         8.6        0.20      0.4530      0.0396      0.0176       0.029       0.609       0.574              
         9.2        0.22      0.4722      0.0375      0.0172       0.028       0.597       0.545              
         9.9        0.23      0.4892      0.0354      0.0168       0.028       0.582       0.513              
        10.6        0.25      0.5042      0.0332      0.0163       0.027       0.565       0.482              
        11.2        0.26      0.5167      0.0309      0.0158       0.026       0.546       0.449              
        11.9        0.28      0.5270      0.0286      0.0151       0.025       0.525       0.416              
        12.5        0.29      0.5355      0.0263      0.0144       0.024       0.500       0.381              
        13.2        0.31      0.5410      0.0239      0.0137       0.023       0.473       0.346              
        13.9        0.33      0.5421      0.0214      0.0128       0.021       0.444       0.310              
        14.5        0.34      0.5379      0.0189      0.0119       0.020       0.414       0.274              
        15.2        0.36      0.5269      0.0163      0.0110       0.018       0.382       0.237              
        15.8        0.37      0.5068      0.0137      0.0100       0.017       0.348       0.199              
        16.5        0.39      0.4743      0.0110      0.0090       0.015       0.312       0.160              
        17.2        0.40      0.4230      0.0083      0.0079       0.013       0.275       0.121              
        17.8        0.42      0.3423      0.0056      0.0068       0.011       0.237       0.081              
        18.5        0.43      0.2127      0.0028      0.0057       0.009       0.199       0.041              
        19.1        0.45     -0.0013      0.0000      0.0047       0.008       0.162       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
