                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0615      0.0178       0.070       1.098       1.588              
         0.9        0.02      0.0521      0.0602      0.0179       0.070       1.100       1.553              
         1.8        0.03      0.1018      0.0588      0.0179       0.070       1.101       1.518              
         2.6        0.05      0.1490      0.0574      0.0179       0.070       1.101       1.481              
         3.5        0.06      0.1937      0.0559      0.0179       0.070       1.100       1.442              
         4.4        0.08      0.2359      0.0543      0.0178       0.070       1.097       1.402              
         5.3        0.09      0.2758      0.0527      0.0177       0.069       1.093       1.360              
         6.2        0.11      0.3132      0.0510      0.0176       0.069       1.087       1.317              
         7.0        0.12      0.3482      0.0493      0.0175       0.068       1.079       1.272              
         7.9        0.14      0.3809      0.0475      0.0174       0.068       1.069       1.225              
         8.8        0.15      0.4114      0.0456      0.0172       0.067       1.057       1.177              
         9.7        0.17      0.4395      0.0437      0.0169       0.066       1.042       1.128              
        10.5        0.19      0.4653      0.0417      0.0166       0.065       1.025       1.076              
        11.4        0.20      0.4884      0.0397      0.0163       0.064       1.007       1.024              
        12.3        0.22      0.5090      0.0376      0.0160       0.063       0.985       0.970              
        13.2        0.23      0.5271      0.0355      0.0156       0.061       0.962       0.915              
        14.1        0.25      0.5432      0.0333      0.0152       0.059       0.934       0.859              
        14.9        0.26      0.5568      0.0310      0.0146       0.057       0.902       0.801              
        15.8        0.28      0.5679      0.0287      0.0141       0.055       0.867       0.741              
        16.7        0.29      0.5765      0.0264      0.0134       0.053       0.828       0.680              
        17.6        0.31      0.5817      0.0239      0.0127       0.050       0.784       0.618              
        18.5        0.32      0.5821      0.0215      0.0120       0.047       0.738       0.554              
        19.3        0.34      0.5768      0.0190      0.0112       0.044       0.689       0.489              
        20.2        0.36      0.5643      0.0164      0.0103       0.040       0.637       0.423              
        21.1        0.37      0.5423      0.0138      0.0094       0.037       0.581       0.355              
        22.0        0.39      0.5069      0.0111      0.0085       0.033       0.522       0.286              
        22.8        0.40      0.4514      0.0084      0.0075       0.029       0.460       0.216              
        23.7        0.42      0.3648      0.0056      0.0064       0.025       0.397       0.145              
        24.6        0.43      0.2267      0.0028      0.0054       0.021       0.333       0.073              
        25.5        0.45     -0.0011      0.0000      0.0044       0.017       0.271       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
