                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1034      0.0422      14.104      68.378      58.417              
         4.0        0.02      0.0436      0.1019      0.0422      14.093      68.323      57.588              
         8.0        0.04      0.0861      0.1003      0.0421      14.062      68.176      56.675              
        12.0        0.05      0.1252      0.0955      0.0413      13.805      66.928      53.965              
        16.0        0.07      0.1673      0.0966      0.0418      13.944      67.603      54.599              
        20.0        0.09      0.2061      0.0945      0.0414      13.841      67.105      53.428              
        24.0        0.11      0.2442      0.0921      0.0409      13.664      66.245      52.066              
        28.0        0.13      0.2806      0.0892      0.0402      13.436      65.140      50.434              
        32.0        0.14      0.3156      0.0861      0.0394      13.172      63.860      48.660              
        36.0        0.16      0.3491      0.0828      0.0386      12.887      62.478      46.803              
        40.0        0.18      0.3809      0.0794      0.0377      12.584      61.011      44.889              
        44.1        0.20      0.4111      0.0760      0.0367      12.266      59.468      42.923              
        48.1        0.22      0.4394      0.0724      0.0357      11.930      57.838      40.907              
        52.1        0.23      0.4659      0.0688      0.0347      11.580      56.142      38.865              
        56.1        0.25      0.4905      0.0650      0.0335      11.202      54.310      36.754              
        60.1        0.27      0.5128      0.0612      0.0324      10.811      52.415      34.611              
        64.1        0.29      0.5325      0.0574      0.0312      10.407      50.456      32.436              
        68.1        0.31      0.5477      0.0536      0.0300      10.035      48.651      30.271              
        72.1        0.33      0.5574      0.0496      0.0290       9.676      46.909      28.054              
        76.1        0.34      0.5608      0.0456      0.0279       9.329      45.228      25.782              
        80.1        0.36      0.5593      0.0415      0.0268       8.950      43.393      23.439              
        84.1        0.38      0.5527      0.0372      0.0256       8.533      41.367      21.028              
        88.1        0.40      0.5389      0.0328      0.0242       8.086      39.200      18.546              
        92.1        0.42      0.5140      0.0283      0.0229       7.650      37.086      16.007              
        96.1        0.43      0.4780      0.0238      0.0216       7.203      34.919      13.432              
       100.1        0.45      0.4304      0.0191      0.0201       6.709      32.526      10.814              
       104.1        0.47      0.3635      0.0143      0.0184       6.159      29.859       8.063              
       108.1        0.49      0.2801      0.0094      0.0163       5.446      26.405       5.291              
       112.1        0.51      0.1700      0.0048      0.0142       4.749      23.025       2.700              
       116.1        0.52      0.0967      0.0025      0.0135       4.508      21.857       1.408              
                                                                                                              
                                                                                                              
                                                                                                              
