0.0620010391472	0.121	360.892195253	
0.124002078294	0.487	242.086086898	
0.186003117442	1.097	163.594519914	
0.248004156589	1.959	132.792601521	
0.310005195736	3.084	108.855350399	
0.372006234883	4.484	91.6019814057	
0.434007274031	6.176	78.888286332	
0.496008313178	8.183	69.1400939703	
0.558009352325	10.531	61.5873555049	
0.620010391472	13.271	55.5924450181	
0.682011430619	16.499	50.4713738459	
0.744012469767	20.857	44.0720323692	
0.806013508914	26.444	35.0150272379	
0.867952547022	30.969	28.7794123458	
0.930015587208	33.532	24.666882917	
