0.0620010391472	0.198	393.700576639	
0.124002078294	0.794	175.419897784	
0.186003117442	1.784	119.571302132	
0.248004156589	3.166	95.8664840517	
0.310005195736	5.023	58.4074073028	
0.372006234883	7.388	36.1827618576	
0.434007274031	10.253	25.0044104926	
0.496008313178	13.646	18.2799408939	
0.558009352325	17.389	15.1760309618	
0.620010391472	21.106	15.759253008	
0.682011430619	25.137	16.8120005895	
0.744012469767	29.408	18.8607066653	
0.867952547022	39.254	18.4505870724	
0.930015587208	45.474	12.4505300089	
