                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0953      0.0416       8.416      48.221      38.574              
         4.1        0.02      0.0502      0.0954      0.0418       8.463      48.492      38.586              
         8.3        0.04      0.0999      0.0954      0.0420       8.507      48.742      38.592              
        12.4        0.07      0.1491      0.0948      0.0420       8.501      48.709      38.363              
        16.5        0.09      0.1977      0.0938      0.0418       8.457      48.458      37.959              
        20.6        0.11      0.2459      0.0924      0.0414       8.372      47.968      37.390              
        24.8        0.13      0.2934      0.0909      0.0409       8.282      47.450      36.769              
        28.9        0.15      0.3403      0.0890      0.0403       8.161      46.760      36.031              
        33.0        0.18      0.3865      0.0870      0.0397       8.022      45.963      35.196              
        37.2        0.20      0.4292      0.0846      0.0391       7.907      45.305      34.239              
        41.3        0.22      0.4685      0.0820      0.0385       7.798      44.680      33.172              
        45.4        0.24      0.5060      0.0792      0.0379       7.668      43.932      32.029              
        49.6        0.26      0.5420      0.0760      0.0371       7.497      42.955      30.747              
        53.7        0.29      0.5766      0.0726      0.0361       7.296      41.804      29.388              
        57.8        0.31      0.6096      0.0688      0.0348       7.045      40.363      27.853              
        61.9        0.33      0.6408      0.0648      0.0334       6.760      38.731      26.221              
        66.1        0.35      0.6706      0.0605      0.0318       6.435      36.870      24.491              
        70.2        0.37      0.6975      0.0562      0.0302       6.106      34.986      22.749              
        74.3        0.40      0.7223      0.0519      0.0285       5.765      33.033      21.009              
        78.5        0.42      0.7452      0.0476      0.0267       5.409      30.989      19.263              
        82.6        0.44      0.7661      0.0432      0.0249       5.029      28.813      17.491              
        86.7        0.46      0.7846      0.0387      0.0228       4.620      26.469      15.673              
        90.9        0.48      0.8001      0.0341      0.0207       4.183      23.966      13.814              
        95.0        0.51      0.8116      0.0295      0.0184       3.722      21.323      11.924              
        99.1        0.53      0.8135      0.0248      0.0161       3.260      18.676      10.032              
       103.2        0.55      0.7909      0.0200      0.0139       2.821      16.162       8.104              
       107.4        0.57      0.7442      0.0151      0.0116       2.351      13.473       6.112              
       111.5        0.59      0.6572      0.0101      0.0092       1.857      10.638       4.104              
       115.6        0.62      0.4635      0.0050      0.0066       1.336       7.653       2.008              
       119.8        0.64     -0.0100     -0.0001      0.0044       0.889       5.096      -0.028              
                                                                                                              
                                                                                                              
                                                                                                              
