                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0845      0.0297       0.005       0.284       0.282              
         0.4        0.02      0.0615      0.0832      0.0299       0.005       0.286       0.278              
         0.8        0.04      0.1202      0.0817      0.0300       0.005       0.288       0.273              
         1.1        0.07      0.1762      0.0802      0.0302       0.005       0.289       0.268              
         1.5        0.09      0.2293      0.0785      0.0303       0.005       0.290       0.263              
         1.9        0.11      0.2794      0.0768      0.0303       0.005       0.291       0.257              
         2.3        0.13      0.3265      0.0749      0.0304       0.005       0.291       0.250              
         2.6        0.15      0.3705      0.0728      0.0304       0.005       0.291       0.244              
         3.0        0.18      0.4115      0.0707      0.0303       0.005       0.291       0.236              
         3.4        0.20      0.4493      0.0684      0.0302       0.005       0.290       0.229              
         3.8        0.22      0.4840      0.0659      0.0301       0.005       0.288       0.220              
         4.1        0.24      0.5155      0.0634      0.0299       0.005       0.286       0.212              
         4.5        0.26      0.5440      0.0606      0.0295       0.004       0.283       0.203              
         4.9        0.29      0.5694      0.0578      0.0291       0.004       0.279       0.193              
         5.3        0.31      0.5916      0.0547      0.0286       0.004       0.274       0.183              
         5.6        0.33      0.6109      0.0516      0.0280       0.004       0.268       0.173              
         6.0        0.35      0.6273      0.0484      0.0273       0.004       0.261       0.162              
         6.4        0.38      0.6417      0.0451      0.0264       0.004       0.253       0.151              
         6.8        0.40      0.6534      0.0418      0.0254       0.004       0.244       0.140              
         7.2        0.42      0.6633      0.0384      0.0243       0.004       0.232       0.128              
         7.5        0.44      0.6704      0.0348      0.0230       0.003       0.220       0.116              
         7.9        0.46      0.6746      0.0312      0.0215       0.003       0.206       0.104              
         8.3        0.49      0.6761      0.0275      0.0198       0.003       0.190       0.092              
         8.7        0.51      0.6739      0.0238      0.0179       0.003       0.172       0.080              
         9.0        0.53      0.6638      0.0200      0.0159       0.002       0.153       0.067              
         9.4        0.55      0.6422      0.0161      0.0138       0.002       0.133       0.054              
         9.8        0.57      0.6026      0.0122      0.0116       0.002       0.111       0.041              
        10.2        0.60      0.5292      0.0082      0.0092       0.001       0.088       0.027              
        10.5        0.62      0.3744      0.0041      0.0068       0.001       0.065       0.014              
        10.9        0.64     -0.0053      0.0000      0.0045       0.001       0.043       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
