                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0930      0.0372       4.120      28.852      25.183              
         3.4        0.02      0.0558      0.0916      0.0362       4.011      28.090      24.816              
         6.8        0.04      0.1129      0.0901      0.0352       3.898      27.298      24.397              
        10.1        0.07      0.1696      0.0884      0.0345       3.820      26.751      23.936              
        13.5        0.09      0.2245      0.0865      0.0340       3.768      26.383      23.441              
        16.9        0.11      0.2779      0.0846      0.0336       3.718      26.038      22.908              
        20.3        0.13      0.3294      0.0825      0.0331       3.669      25.696      22.336              
        23.7        0.15      0.3792      0.0802      0.0326       3.618      25.336      21.725              
        27.1        0.18      0.4269      0.0778      0.0321       3.562      24.945      21.075              
        30.4        0.20      0.4725      0.0752      0.0316       3.502      24.525      20.382              
        33.8        0.22      0.5151      0.0725      0.0311       3.441      24.096      19.649              
        37.2        0.24      0.5551      0.0697      0.0304       3.374      23.627      18.875              
        40.6        0.26      0.5921      0.0667      0.0298       3.301      23.117      18.057              
        44.0        0.29      0.6265      0.0635      0.0290       3.218      22.537      17.194              
        47.4        0.31      0.6582      0.0601      0.0282       3.126      21.890      16.292              
        50.7        0.33      0.6871      0.0567      0.0273       3.026      21.188      15.365              
        54.1        0.35      0.7137      0.0532      0.0263       2.915      20.415      14.417              
        57.5        0.37      0.7382      0.0496      0.0252       2.793      19.556      13.444              
        60.9        0.40      0.7606      0.0459      0.0240       2.657      18.606      12.446              
        64.3        0.42      0.7807      0.0422      0.0226       2.508      17.562      11.423              
        67.7        0.44      0.7979      0.0383      0.0212       2.346      16.432      10.377              
        71.0        0.46      0.8116      0.0344      0.0196       2.173      15.216       9.310              
        74.4        0.49      0.8214      0.0304      0.0179       1.986      13.908       8.221              
        77.8        0.51      0.8262      0.0262      0.0161       1.785      12.499       7.108              
        81.2        0.53      0.8238      0.0220      0.0142       1.569      10.985       5.969              
        84.6        0.55      0.8109      0.0178      0.0121       1.340       9.381       4.817              
        87.9        0.57      0.7827      0.0134      0.0098       1.091       7.643       3.643              
        91.3        0.60      0.7183      0.0090      0.0075       0.829       5.807       2.446              
        94.7        0.62      0.5514      0.0045      0.0051       0.561       3.929       1.225              
        98.1        0.64     -0.0119     -0.0001      0.0031       0.345       2.416      -0.016              
                                                                                                              
                                                                                                              
                                                                                                              
