                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0914      0.0394       3.064      24.142      19.564              
         3.0        0.02      0.0526      0.0900      0.0377       2.933      23.108      19.255              
         6.0        0.04      0.1068      0.0884      0.0365       2.840      22.372      18.915              
         9.0        0.07      0.1613      0.0867      0.0355       2.765      21.786      18.548              
        12.0        0.09      0.2156      0.0848      0.0347       2.699      21.267      18.153              
        15.0        0.11      0.2691      0.0828      0.0339       2.641      20.804      17.731              
        18.0        0.13      0.3216      0.0807      0.0332       2.584      20.355      17.278              
        21.0        0.15      0.3728      0.0785      0.0325       2.528      19.914      16.795              
        24.0        0.18      0.4222      0.0761      0.0318       2.473      19.482      16.281              
        27.1        0.20      0.4692      0.0735      0.0311       2.419      19.061      15.736              
        30.1        0.22      0.5136      0.0708      0.0304       2.366      18.639      15.161              
        33.1        0.24      0.5550      0.0680      0.0297       2.312      18.215      14.555              
        36.1        0.26      0.5934      0.0650      0.0290       2.256      17.773      13.917              
        39.1        0.29      0.6285      0.0619      0.0282       2.196      17.300      13.245              
        42.1        0.31      0.6602      0.0586      0.0274       2.133      16.802      12.547              
        45.1        0.33      0.6888      0.0553      0.0265       2.065      16.270      11.832              
        48.1        0.35      0.7152      0.0519      0.0256       1.991      15.682      11.100              
        51.1        0.37      0.7393      0.0484      0.0245       1.908      15.028      10.350              
        54.1        0.40      0.7612      0.0448      0.0233       1.816      14.306       9.580              
        57.1        0.42      0.7805      0.0411      0.0220       1.716      13.516       8.792              
        60.1        0.44      0.7967      0.0373      0.0206       1.607      12.660       7.986              
        63.1        0.46      0.8097      0.0335      0.0191       1.489      11.732       7.163              
        66.1        0.48      0.8189      0.0295      0.0175       1.362      10.727       6.323              
        69.1        0.51      0.8232      0.0255      0.0157       1.224       9.643       5.465              
        72.1        0.53      0.8195      0.0215      0.0138       1.078       8.490       4.591              
        75.1        0.55      0.8040      0.0173      0.0119       0.923       7.269       3.702              
        78.2        0.57      0.7727      0.0131      0.0097       0.754       5.941       2.796              
        81.2        0.60      0.7049      0.0088      0.0074       0.576       4.542       1.878              
        84.2        0.62      0.5352      0.0044      0.0051       0.394       3.107       0.941              
        87.2        0.64     -0.0091      0.0000      0.0032       0.246       1.935      -0.010              
                                                                                                              
                                                                                                              
                                                                                                              
