                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0944      0.0336       5.115      32.236      31.579              
         3.8        0.02      0.0608      0.0941      0.0341       5.188      32.699      31.473              
         7.5        0.04      0.1195      0.0931      0.0343       5.219      32.894      31.124              
        11.3        0.07      0.1763      0.0915      0.0343       5.219      32.895      30.612              
        15.0        0.09      0.2311      0.0897      0.0342       5.201      32.779      29.992              
        18.8        0.11      0.2837      0.0876      0.0340       5.174      32.612      29.302              
        22.5        0.13      0.3339      0.0854      0.0338       5.142      32.406      28.564              
        26.3        0.15      0.3820      0.0831      0.0335       5.099      32.136      27.773              
        30.1        0.18      0.4280      0.0805      0.0332       5.043      31.784      26.928              
        33.8        0.20      0.4719      0.0779      0.0327       4.975      31.358      26.038              
        37.6        0.22      0.5135      0.0751      0.0322       4.898      30.872      25.105              
        41.3        0.24      0.5524      0.0721      0.0317       4.813      30.334      24.125              
        45.1        0.26      0.5886      0.0691      0.0310       4.717      29.732      23.094              
        48.8        0.29      0.6223      0.0658      0.0303       4.606      29.028      22.006              
        52.6        0.31      0.6539      0.0624      0.0294       4.475      28.203      20.861              
        56.4        0.33      0.6833      0.0588      0.0285       4.328      27.277      19.679              
        60.1        0.35      0.7105      0.0552      0.0274       4.167      26.260      18.466              
        63.9        0.37      0.7353      0.0515      0.0262       3.988      25.137      17.219              
        67.6        0.40      0.7582      0.0477      0.0250       3.794      23.914      15.952              
        71.4        0.42      0.7789      0.0438      0.0236       3.581      22.568      14.651              
        75.1        0.44      0.7971      0.0398      0.0220       3.349      21.107      13.322              
        78.9        0.46      0.8120      0.0358      0.0204       3.098      19.528      11.958              
        82.7        0.48      0.8231      0.0316      0.0186       2.830      17.837      10.568              
        86.4        0.51      0.8291      0.0274      0.0167       2.544      16.035       9.154              
        90.2        0.53      0.8282      0.0230      0.0147       2.235      14.088       7.699              
        93.9        0.55      0.8182      0.0186      0.0125       1.904      11.997       6.218              
        97.7        0.57      0.7890      0.0141      0.0102       1.552       9.780       4.700              
       101.4        0.60      0.7195      0.0094      0.0078       1.188       7.488       3.160              
       105.2        0.62      0.5426      0.0047      0.0054       0.820       5.169       1.586              
       109.0        0.64     -0.0076      0.0000      0.0035       0.530       3.338      -0.014              
                                                                                                              
                                                                                                              
                                                                                                              
