                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0903      0.0419       2.182      19.647      14.804              
         2.6        0.02      0.0490      0.0889      0.0400       2.085      18.773      14.565              
         5.3        0.04      0.1001      0.0873      0.0384       2.004      18.042      14.300              
         7.9        0.07      0.1526      0.0855      0.0371       1.933      17.400      14.015              
        10.5        0.09      0.2057      0.0837      0.0359       1.869      16.830      13.710              
        13.1        0.11      0.2590      0.0817      0.0347       1.812      16.312      13.383              
        15.8        0.13      0.3121      0.0795      0.0337       1.757      15.820      13.033              
        18.4        0.15      0.3644      0.0773      0.0327       1.706      15.356      12.661              
        21.0        0.18      0.4153      0.0749      0.0318       1.657      14.918      12.265              
        23.7        0.20      0.4641      0.0723      0.0309       1.611      14.503      11.846              
        26.3        0.22      0.5104      0.0696      0.0301       1.567      14.108      11.405              
        28.9        0.24      0.5536      0.0668      0.0292       1.525      13.726      10.941              
        31.6        0.26      0.5933      0.0638      0.0284       1.483      13.350      10.455              
        34.2        0.29      0.6292      0.0607      0.0276       1.441      12.973       9.945              
        36.8        0.31      0.6611      0.0575      0.0268       1.399      12.593       9.418              
        39.4        0.33      0.6896      0.0542      0.0260       1.355      12.197       8.881              
        42.1        0.35      0.7156      0.0508      0.0251       1.306      11.760       8.331              
        44.7        0.37      0.7394      0.0474      0.0240       1.252      11.276       7.768              
        47.3        0.40      0.7607      0.0439      0.0229       1.193      10.740       7.189              
        50.0        0.42      0.7792      0.0403      0.0216       1.128      10.159       6.598              
        52.6        0.44      0.7946      0.0366      0.0203       1.058       9.522       5.992              
        55.2        0.46      0.8070      0.0328      0.0188       0.981       8.832       5.376              
        57.9        0.48      0.8161      0.0290      0.0172       0.897       8.076       4.745              
        60.5        0.51      0.8199      0.0250      0.0155       0.807       7.264       4.101              
        63.1        0.53      0.8150      0.0210      0.0136       0.711       6.401       3.443              
        65.7        0.55      0.7970      0.0170      0.0117       0.611       5.503       2.778              
        68.4        0.57      0.7626      0.0128      0.0096       0.502       4.516       2.098              
        71.0        0.60      0.6910      0.0086      0.0074       0.385       3.469       1.406              
        73.6        0.62      0.5198      0.0043      0.0051       0.266       2.399       0.705              
        76.3        0.64     -0.0078      0.0000      0.0032       0.167       1.507      -0.006              
                                                                                                              
                                                                                                              
                                                                                                              
