                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1035      0.1343       7.737      60.949      17.425              
         4.1        0.03      0.0256      0.1035      0.1289       7.429      58.526      17.424              
         8.2        0.06      0.0535      0.1035      0.1233       7.107      55.989      17.411              
        12.3        0.10      0.0841      0.1033      0.1175       6.770      53.335      17.385              
        16.4        0.13      0.1180      0.1031      0.1115       6.423      50.605      17.343              
        20.5        0.16      0.1557      0.1027      0.1052       6.063      47.762      17.281              
        24.6        0.19      0.1979      0.1022      0.0989       5.697      44.886      17.201              
        28.7        0.22      0.2453      0.1016      0.0925       5.330      41.993      17.101              
        32.8        0.26      0.3001      0.1008      0.0858       4.941      38.929      16.969              
        36.9        0.29      0.3616      0.0998      0.0792       4.565      35.966      16.794              
        41.0        0.32      0.4314      0.0981      0.0725       4.180      32.929      16.508              
        45.1        0.35      0.5054      0.0952      0.0661       3.809      30.009      16.022              
        49.2        0.38      0.5762      0.0916      0.0609       3.507      27.625      15.416              
        53.2        0.41      0.6319      0.0877      0.0576       3.318      26.141      14.766              
        57.3        0.45      0.6796      0.0835      0.0549       3.164      24.923      14.060              
        61.4        0.48      0.7212      0.0790      0.0524       3.022      23.804      13.301              
        65.5        0.51      0.7564      0.0742      0.0501       2.885      22.732      12.489              
        69.6        0.54      0.7850      0.0690      0.0477       2.748      21.645      11.615              
        73.7        0.57      0.8073      0.0638      0.0454       2.616      20.607      10.741              
        77.8        0.61      0.8272      0.0586      0.0429       2.472      19.478       9.855              
        81.9        0.64      0.8451      0.0532      0.0401       2.313      18.226       8.950              
        86.0        0.67      0.8608      0.0477      0.0371       2.138      16.847       8.025              
        90.1        0.70      0.8739      0.0421      0.0338       1.947      15.342       7.082              
        94.2        0.73      0.8835      0.0364      0.0302       1.740      13.708       6.119              
        98.3        0.77      0.8893      0.0306      0.0263       1.515      11.939       5.141              
       102.4        0.80      0.8886      0.0246      0.0221       1.272      10.023       4.140              
       106.5        0.83      0.8743      0.0186      0.0176       1.015       7.995       3.125              
       110.6        0.86      0.8368      0.0125      0.0128       0.739       5.821       2.097              
       114.7        0.89      0.7290      0.0063      0.0077       0.442       3.484       1.054              
       118.8        0.93     -0.0031      0.0000      0.0031       0.177       1.397      -0.002              
                                                                                                              
                                                                                                              
                                                                                                              
