                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0980      0.0727       1.022      12.889       6.439              
         2.6        0.03      0.0439      0.0979      0.0713       1.003      12.646       6.437              
         5.1        0.06      0.0894      0.0979      0.0699       0.984      12.403       6.433              
         7.7        0.10      0.1367      0.0978      0.0685       0.964      12.152       6.426              
        10.3        0.13      0.1859      0.0976      0.0671       0.944      11.899       6.416              
        12.8        0.16      0.2371      0.0974      0.0656       0.923      11.633       6.401              
        15.4        0.19      0.2904      0.0970      0.0640       0.901      11.355       6.378              
        17.9        0.22      0.3458      0.0965      0.0624       0.878      11.064       6.342              
        20.5        0.26      0.4027      0.0956      0.0606       0.853      10.755       6.282              
        23.1        0.29      0.4604      0.0941      0.0588       0.827      10.421       6.186              
        25.6        0.32      0.5170      0.0920      0.0568       0.800      10.081       6.047              
        28.2        0.35      0.5693      0.0893      0.0552       0.776       9.780       5.873              
        30.8        0.38      0.6159      0.0863      0.0537       0.756       9.529       5.674              
        33.3        0.42      0.6572      0.0829      0.0524       0.737       9.293       5.451              
        35.9        0.45      0.6945      0.0792      0.0510       0.717       9.043       5.205              
        38.5        0.48      0.7276      0.0751      0.0495       0.696       8.772       4.937              
        41.0        0.51      0.7561      0.0707      0.0478       0.672       8.471       4.645              
        43.6        0.54      0.7802      0.0658      0.0458       0.644       8.121       4.324              
        46.2        0.58      0.8003      0.0609      0.0437       0.615       7.754       4.000              
        48.7        0.61      0.8175      0.0558      0.0414       0.583       7.349       3.669              
        51.3        0.64      0.8325      0.0507      0.0389       0.547       6.895       3.330              
        53.8        0.67      0.8454      0.0454      0.0360       0.507       6.389       2.984              
        56.4        0.70      0.8540      0.0400      0.0329       0.463       5.842       2.631              
        59.0        0.73      0.8591      0.0346      0.0296       0.416       5.246       2.273              
        61.5        0.77      0.8605      0.0290      0.0259       0.364       4.588       1.909              
        64.1        0.80      0.8545      0.0234      0.0219       0.307       3.875       1.537              
        66.7        0.83      0.8335      0.0176      0.0176       0.247       3.116       1.159              
        69.2        0.86      0.7859      0.0118      0.0130       0.182       2.300       0.777              
        71.8        0.89      0.6600      0.0059      0.0080       0.113       1.426       0.390              
        74.4        0.93     -0.0015      0.0000      0.0034       0.048       0.599       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
