                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0950      0.0437       0.039       1.241       0.999              
         1.0        0.03      0.0680      0.0950      0.0446       0.040       1.266       0.999              
         2.1        0.06      0.1332      0.0949      0.0456       0.041       1.293       0.998              
         3.1        0.10      0.1955      0.0949      0.0465       0.042       1.321       0.998              
         4.1        0.13      0.2548      0.0948      0.0476       0.043       1.349       0.997              
         5.1        0.16      0.3113      0.0946      0.0486       0.044       1.378       0.995              
         6.2        0.19      0.3648      0.0943      0.0496       0.045       1.406       0.991              
         7.2        0.22      0.4155      0.0937      0.0505       0.045       1.432       0.986              
         8.2        0.26      0.4632      0.0928      0.0512       0.046       1.454       0.976              
         9.2        0.29      0.5081      0.0914      0.0518       0.047       1.469       0.962              
        10.3        0.32      0.5499      0.0895      0.0520       0.047       1.476       0.941              
        11.3        0.35      0.5884      0.0871      0.0520       0.047       1.476       0.916              
        12.3        0.38      0.6236      0.0842      0.0518       0.047       1.470       0.886              
        13.3        0.42      0.6554      0.0811      0.0514       0.046       1.459       0.853              
        14.4        0.45      0.6837      0.0776      0.0508       0.046       1.440       0.816              
        15.4        0.48      0.7083      0.0737      0.0499       0.045       1.416       0.775              
        16.4        0.51      0.7292      0.0695      0.0487       0.044       1.382       0.731              
        17.4        0.54      0.7467      0.0648      0.0471       0.042       1.337       0.681              
        18.5        0.58      0.7606      0.0599      0.0453       0.041       1.286       0.630              
        19.5        0.61      0.7713      0.0550      0.0433       0.039       1.228       0.578              
        20.5        0.64      0.7790      0.0500      0.0410       0.037       1.163       0.525              
        21.6        0.67      0.7848      0.0448      0.0383       0.035       1.088       0.471              
        22.6        0.70      0.7886      0.0396      0.0353       0.032       1.002       0.416              
        23.6        0.74      0.7896      0.0342      0.0319       0.029       0.904       0.360              
        24.6        0.77      0.7873      0.0287      0.0280       0.025       0.794       0.302              
        25.7        0.80      0.7792      0.0231      0.0237       0.021       0.673       0.243              
        26.7        0.83      0.7569      0.0175      0.0192       0.017       0.544       0.184              
        27.7        0.86      0.7064      0.0117      0.0143       0.013       0.406       0.123              
        28.7        0.90      0.5775      0.0059      0.0091       0.008       0.258       0.062              
        29.8        0.93      0.0051      0.0000      0.0041       0.004       0.117       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
