                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0985      0.0808       9.094      57.313      25.912              
         5.1        0.03      0.0396      0.0986      0.0794       8.940      56.342      25.931              
        10.2        0.06      0.0807      0.0987      0.0780       8.777      55.314      25.942              
        15.4        0.10      0.1235      0.0987      0.0764       8.602      54.216      25.942              
        20.5        0.13      0.1681      0.0986      0.0748       8.423      53.086      25.934              
        25.6        0.16      0.2147      0.0986      0.0732       8.239      51.925      25.914              
        30.7        0.19      0.2633      0.0984      0.0715       8.052      50.748      25.882              
        35.8        0.22      0.3140      0.0983      0.0699       7.862      49.552      25.837              
        41.0        0.26      0.3667      0.0980      0.0682       7.676      48.378      25.776              
        46.1        0.29      0.4214      0.0977      0.0666       7.491      47.213      25.697              
        51.2        0.32      0.4778      0.0974      0.0650       7.314      46.100      25.600              
        56.3        0.35      0.5355      0.0969      0.0635       7.145      45.030      25.481              
        61.4        0.38      0.5917      0.0948      0.0613       6.904      43.512      24.939              
        66.5        0.41      0.6464      0.0913      0.0585       6.588      41.522      23.998              
        71.7        0.45      0.6863      0.0873      0.0568       6.395      40.306      22.965              
        76.8        0.48      0.7210      0.0830      0.0551       6.197      39.056      21.819              
        81.9        0.51      0.7523      0.0782      0.0531       5.972      37.640      20.570              
        87.0        0.54      0.7796      0.0730      0.0507       5.711      35.993      19.186              
        92.1        0.57      0.8029      0.0675      0.0483       5.434      34.247      17.755              
        97.3        0.61      0.8238      0.0620      0.0456       5.132      32.343      16.299              
       102.4        0.64      0.8425      0.0563      0.0427       4.801      30.255      14.813              
       107.5        0.67      0.8591      0.0505      0.0394       4.435      27.951      13.291              
       112.6        0.70      0.8737      0.0446      0.0359       4.035      25.432      11.740              
       117.7        0.73      0.8853      0.0386      0.0320       3.603      22.706      10.159              
       122.9        0.77      0.8926      0.0325      0.0279       3.136      19.765       8.545              
       128.0        0.80      0.8936      0.0262      0.0234       2.632      16.590       6.893              
       133.1        0.83      0.8841      0.0198      0.0186       2.095      13.204       5.219              
       138.2        0.86      0.8539      0.0133      0.0135       1.515       9.547       3.509              
       143.3        0.89      0.7531      0.0067      0.0080       0.900       5.673       1.774              
       148.5        0.92     -0.0045      0.0000      0.0032       0.356       2.245      -0.004              
                                                                                                              
                                                                                                              
                                                                                                              
