                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1010      0.1078       8.844      61.931      21.517              
         4.6        0.03      0.0309      0.1011      0.1045       8.572      60.027      21.523              
         9.2        0.06      0.0638      0.1010      0.1010       8.286      58.023      21.518              
        13.8        0.10      0.0992      0.1010      0.0974       7.989      55.948      21.502              
        18.4        0.13      0.1374      0.1008      0.0936       7.680      53.778      21.472              
        23.0        0.16      0.1789      0.1006      0.0897       7.361      51.550      21.426              
        27.7        0.19      0.2240      0.1003      0.0857       7.032      49.244      21.362              
        32.3        0.22      0.2731      0.0999      0.0817       6.704      46.948      21.280              
        36.9        0.26      0.3269      0.0994      0.0776       6.368      44.592      21.174              
        41.5        0.29      0.3859      0.0988      0.0735       6.032      42.240      21.046              
        46.1        0.32      0.4504      0.0980      0.0694       5.695      39.882      20.870              
        50.7        0.35      0.5178      0.0961      0.0651       5.345      37.430      20.471              
        55.3        0.38      0.5858      0.0928      0.0607       4.978      34.858      19.772              
        59.9        0.41      0.6407      0.0891      0.0577       4.732      33.138      18.976              
        64.5        0.45      0.6841      0.0851      0.0555       4.556      31.903      18.115              
        69.1        0.48      0.7222      0.0807      0.0534       4.385      30.704      17.177              
        73.7        0.51      0.7554      0.0759      0.0513       4.208      29.467      16.164              
        78.3        0.54      0.7831      0.0707      0.0490       4.017      28.130      15.056              
        83.0        0.57      0.8057      0.0654      0.0466       3.823      26.773      13.925              
        87.6        0.61      0.8261      0.0600      0.0440       3.612      25.291      12.778              
        92.2        0.64      0.8443      0.0545      0.0412       3.379      23.664      11.607              
        96.8        0.67      0.8604      0.0489      0.0381       3.123      21.871      10.412              
       101.4        0.70      0.8743      0.0431      0.0346       2.842      19.903       9.190              
       106.0        0.73      0.8848      0.0373      0.0309       2.537      17.766       7.941              
       110.6        0.77      0.8911      0.0313      0.0269       2.207      15.458       6.669              
       115.2        0.80      0.8911      0.0252      0.0226       1.852      12.972       5.372              
       119.8        0.83      0.8791      0.0191      0.0180       1.477      10.341       4.063              
       124.4        0.86      0.8455      0.0128      0.0131       1.072       7.509       2.732              
       129.0        0.89      0.7433      0.0065      0.0078       0.638       4.465       1.377              
       133.7        0.93     -0.0040      0.0000      0.0031       0.251       1.757      -0.003              
                                                                                                              
                                                                                                              
                                                                                                              
