                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0960      0.0594      11.547      60.644      36.354              
         6.2        0.03      0.0511      0.0961      0.0602      11.708      61.489      36.394              
        12.3        0.06      0.1006      0.0962      0.0612      11.899      62.496      36.441              
        18.5        0.10      0.1493      0.0964      0.0619      12.040      63.235      36.485              
        24.6        0.13      0.1958      0.0965      0.0630      12.256      64.371      36.536              
        30.8        0.16      0.2338      0.0968      0.0662      12.867      67.578      36.639              
        37.0        0.19      0.2688      0.0971      0.0693      13.470      70.748      36.748              
        43.1        0.22      0.3129      0.0972      0.0695      13.517      70.991      36.789              
        49.3        0.26      0.3511      0.0974      0.0709      13.796      72.457      36.863              
        55.4        0.29      0.3884      0.0975      0.0723      14.056      73.822      36.931              
        61.6        0.32      0.4333      0.0976      0.0720      14.004      73.551      36.945              
        67.7        0.35      0.4764      0.0976      0.0721      14.017      73.618      36.964              
        73.9        0.38      0.5194      0.0977      0.0721      14.030      73.687      36.975              
        80.1        0.42      0.5619      0.0973      0.0720      13.994      73.497      36.827              
        86.2        0.45      0.6037      0.0953      0.0706      13.740      72.165      36.076              
        92.4        0.48      0.6452      0.0925      0.0687      13.369      70.217      35.018              
        98.5        0.51      0.6850      0.0887      0.0662      12.884      67.669      33.587              
       104.7        0.54      0.7132      0.0838      0.0638      12.414      65.198      31.713              
       110.9        0.58      0.7379      0.0787      0.0614      11.936      62.688      29.795              
       117.0        0.61      0.7602      0.0732      0.0585      11.376      59.750      27.717              
       123.2        0.64      0.7821      0.0667      0.0545      10.600      55.670      25.238              
       129.3        0.67      0.8013      0.0598      0.0501       9.741      51.161      22.631              
       135.5        0.70      0.8185      0.0527      0.0453       8.809      46.267      19.957              
       141.6        0.74      0.8333      0.0457      0.0403       7.842      41.185      17.299              
       147.8        0.77      0.8421      0.0382      0.0348       6.778      35.597      14.481              
       154.0        0.80-NaN        -NaN        -NaN        -NaN        -NaN        -NaN                      
       160.1        0.83-NaN        -NaN        -NaN        -NaN        -NaN        -NaN                      
       166.3        0.86      0.7407      0.0158      0.0184       3.575      18.776       5.972              
       172.4        0.90      0.5887      0.0083      0.0126       2.453      12.884       3.140              
       178.6        0.93-NaN        -NaN        -NaN        -NaN        -NaN        -NaN                      
                                                                                                              
                                                                                                              
                                                                                                              
