                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0965      0.0626       9.381      53.752      30.690              
         5.6        0.03      0.0491      0.0965      0.0626       9.371      53.689      30.714              
        11.2        0.06      0.0985      0.0966      0.0624       9.353      53.590      30.736              
        16.9        0.10      0.1482      0.0967      0.0623       9.332      53.470      30.756              
        22.5        0.13      0.1982      0.0967      0.0622       9.311      53.345      30.775              
        28.1        0.16      0.2485      0.0968      0.0620       9.290      53.227      30.792              
        33.7        0.19      0.2988      0.0968      0.0619       9.274      53.138      30.809              
        39.4        0.22      0.3493      0.0969      0.0618       9.261      53.063      30.823              
        45.0        0.25      0.3994      0.0969      0.0618       9.261      53.060      30.837              
        50.6        0.29      0.4491      0.0970      0.0619       9.269      53.105      30.851              
        56.2        0.32      0.4980      0.0970      0.0620       9.292      53.237      30.865              
        61.8        0.35      0.5452      0.0970      0.0623       9.333      53.476      30.858              
        67.5        0.38      0.5901      0.0969      0.0627       9.398      53.846      30.829              
        73.1        0.41      0.6328      0.0951      0.0622       9.317      53.381      30.252              
        78.7        0.45      0.6722      0.0920      0.0610       9.141      52.375      29.277              
        84.3        0.48      0.7072      0.0880      0.0595       8.908      51.037      28.013              
        89.9        0.51      0.7364      0.0834      0.0577       8.639      49.499      26.525              
        95.6        0.54      0.7622      0.0779      0.0553       8.286      47.476      24.781              
       101.2        0.57      0.7876      0.0719      0.0523       7.835      44.892      22.868              
       106.8        0.60      0.8126      0.0657      0.0489       7.324      41.961      20.893              
       112.4        0.64      0.8373      0.0593      0.0451       6.761      38.739      18.882              
       118.1        0.67      0.8553      0.0531      0.0415       6.219      35.630      16.896              
       123.7        0.70      0.8705      0.0470      0.0379       5.671      32.494      14.969              
       129.3        0.73      0.8838      0.0409      0.0339       5.075      29.076      13.007              
       134.9        0.76      0.8921      0.0345      0.0295       4.421      25.329      10.961              
       140.5        0.80      0.8938      0.0279      0.0248       3.718      21.305       8.868              
       146.2        0.83      0.8809      0.0211      0.0199       2.977      17.058       6.728              
       151.8        0.86      0.8377      0.0143      0.0147       2.197      12.590       4.548              
       157.4        0.89      0.7111      0.0073      0.0091       1.363       7.811       2.310              
       163.0        0.92     -0.0041      0.0000      0.0040       0.607       3.475      -0.006              
                                                                                                              
                                                                                                              
                                                                                                              
