                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0814      0.0301       0.970      12.221      10.368              
         1.9        0.02      0.0550      0.0798      0.0295       0.949      11.963      10.174              
         3.8        0.04      0.1100      0.0782      0.0289       0.929      11.714       9.967              
         5.8        0.06      0.1648      0.0765      0.0283       0.910      11.476       9.748              
         7.7        0.08      0.2188      0.0747      0.0277       0.893      11.251       9.517              
         9.6        0.10      0.2718      0.0728      0.0272       0.875      11.032       9.273              
        11.5        0.12      0.3233      0.0708      0.0267       0.858      10.820       9.016              
        13.5        0.14      0.3731      0.0686      0.0262       0.842      10.610       8.746              
        15.4        0.16      0.4208      0.0664      0.0256       0.825      10.403       8.463              
        17.3        0.18      0.4660      0.0641      0.0251       0.809      10.194       8.164              
        19.2        0.20      0.5084      0.0616      0.0246       0.792       9.983       7.849              
        21.2        0.22      0.5474      0.0590      0.0241       0.775       9.772       7.520              
        23.1        0.24      0.5827      0.0563      0.0236       0.758       9.560       7.179              
        25.0        0.26      0.6149      0.0536      0.0230       0.741       9.337       6.829              
        26.9        0.28      0.6444      0.0508      0.0224       0.721       9.090       6.470              
        28.9        0.30      0.6716      0.0479      0.0217       0.699       8.812       6.102              
        30.8        0.33      0.6964      0.0449      0.0210       0.675       8.504       5.724              
        32.7        0.35      0.7188      0.0419      0.0201       0.647       8.161       5.337              
        34.6        0.37      0.7378      0.0388      0.0192       0.618       7.793       4.940              
        36.6        0.39      0.7539      0.0356      0.0182       0.586       7.390       4.535              
        38.5        0.41      0.7674      0.0323      0.0171       0.551       6.947       4.122              
        40.4        0.43      0.7777      0.0290      0.0159       0.512       6.457       3.698              
        42.3        0.45      0.7840      0.0256      0.0146       0.470       5.927       3.267              
        44.2        0.47      0.7833      0.0222      0.0132       0.426       5.365       2.826              
        46.2        0.49      0.7723      0.0186      0.0118       0.379       4.774       2.376              
        48.1        0.51      0.7492      0.0150      0.0102       0.328       4.133       1.915              
        50.0        0.53      0.7075      0.0114      0.0085       0.273       3.443       1.449              
        51.9        0.55      0.6250      0.0076      0.0067       0.215       2.714       0.971              
        53.9        0.57      0.4478      0.0038      0.0049       0.157       1.973       0.488              
        55.8        0.59     -0.0014      0.0000      0.0034       0.110       1.391      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
