                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0801      0.0279       0.460       7.254       6.530              
         1.5        0.02      0.0578      0.0786      0.0276       0.455       7.170       6.410              
         3.1        0.04      0.1147      0.0770      0.0273       0.450       7.086       6.281              
         4.6        0.06      0.1703      0.0754      0.0270       0.444       7.003       6.146              
         6.2        0.08      0.2243      0.0736      0.0267       0.439       6.923       6.002              
         7.7        0.10      0.2767      0.0717      0.0263       0.434       6.840       5.851              
         9.2        0.12      0.3269      0.0698      0.0260       0.429       6.756       5.691              
        10.8        0.14      0.3750      0.0677      0.0257       0.423       6.668       5.523              
        12.3        0.16      0.4207      0.0656      0.0253       0.417       6.575       5.346              
        13.9        0.18      0.4638      0.0633      0.0249       0.411       6.476       5.159              
        15.4        0.20      0.5041      0.0608      0.0245       0.404       6.367       4.962              
        16.9        0.22      0.5411      0.0583      0.0241       0.397       6.252       4.755              
        18.5        0.24      0.5748      0.0557      0.0236       0.389       6.130       4.540              
        20.0        0.26      0.6055      0.0530      0.0231       0.381       5.997       4.318              
        21.6        0.28      0.6337      0.0502      0.0225       0.371       5.847       4.091              
        23.1        0.30      0.6594      0.0473      0.0219       0.360       5.677       3.858              
        24.6        0.33      0.6829      0.0444      0.0211       0.348       5.485       3.619              
        26.2        0.35      0.7036      0.0414      0.0203       0.335       5.273       3.374              
        27.7        0.37      0.7203      0.0383      0.0194       0.320       5.049       3.123              
        29.2        0.39      0.7341      0.0352      0.0185       0.305       4.799       2.867              
        30.8        0.41      0.7453      0.0319      0.0174       0.287       4.521       2.605              
        32.3        0.43      0.7533      0.0287      0.0162       0.268       4.215       2.338              
        33.9        0.45      0.7573      0.0253      0.0149       0.246       3.880       2.065              
        35.4        0.47      0.7542      0.0219      0.0136       0.224       3.523       1.786              
        36.9        0.49      0.7413      0.0184      0.0121       0.200       3.146       1.502              
        38.5        0.51      0.7160      0.0148      0.0105       0.174       2.735       1.211              
        40.0        0.53      0.6713      0.0112      0.0088       0.145       2.292       0.915              
        41.6        0.55      0.5867      0.0075      0.0070       0.116       1.827       0.614              
        43.1        0.57      0.4127      0.0038      0.0052       0.086       1.355       0.309              
        44.6        0.59     -0.0014      0.0000      0.0037       0.061       0.969      -0.001              
                                                                                                              
                                                                                                              
                                                                                                              
