                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0897      0.0296       5.557      38.918      37.041              
         3.5        0.02      0.0605      0.0880      0.0296       5.557      38.914      36.349              
         6.9        0.04      0.1187      0.0863      0.0296       5.548      38.849      35.609              
        10.4        0.06      0.1746      0.0843      0.0295       5.529      38.718      34.822              
        13.9        0.08      0.2285      0.0823      0.0293       5.500      38.518      33.989              
        17.3        0.10      0.2802      0.0802      0.0291       5.463      38.254      33.114              
        20.8        0.12      0.3298      0.0780      0.0289       5.415      37.922      32.197              
        24.3        0.14      0.3771      0.0757      0.0286       5.362      37.549      31.247              
        27.7        0.16      0.4221      0.0733      0.0282       5.301      37.119      30.253              
        31.2        0.18      0.4646      0.0708      0.0279       5.230      36.625      29.212              
        34.7        0.20      0.5047      0.0681      0.0274       5.149      36.058      28.116              
        38.1        0.22      0.5423      0.0653      0.0269       5.055      35.402      26.964              
        41.6        0.24      0.5778      0.0624      0.0263       4.945      34.627      25.756              
        45.1        0.26      0.6111      0.0594      0.0257       4.818      33.741      24.505              
        48.5        0.28      0.6423      0.0562      0.0249       4.679      32.763      23.220              
        52.0        0.31      0.6711      0.0531      0.0241       4.525      31.686      21.903              
        55.5        0.33      0.6978      0.0498      0.0232       4.356      30.506      20.555              
        58.9        0.35      0.7226      0.0464      0.0222       4.167      29.182      19.163              
        62.4        0.37      0.7451      0.0430      0.0211       3.963      27.755      17.749              
        65.9        0.39      0.7652      0.0395      0.0199       3.742      26.203      16.302              
        69.3        0.41      0.7822      0.0359      0.0187       3.503      24.532      14.822              
        72.8        0.43      0.7957      0.0322      0.0173       3.247      22.738      13.310              
        76.3        0.45      0.8049      0.0285      0.0158       2.971      20.805      11.759              
        79.7        0.47      0.8086      0.0247      0.0143       2.676      18.743      10.180              
        83.2        0.49      0.8053      0.0208      0.0126       2.361      16.535       8.571              
        86.7        0.51      0.7915      0.0168      0.0108       2.021      14.153       6.923              
        90.1        0.53      0.7565      0.0127      0.0089       1.665      11.661       5.242              
        93.6        0.55      0.6780      0.0085      0.0069       1.299       9.094       3.528              
        97.1        0.57      0.4927      0.0043      0.0050       0.935       6.545       1.779              
       100.5        0.59     -0.0039      0.0000      0.0036       0.671       4.696      -0.010              
                                                                                                              
                                                                                                              
                                                                                                              
