                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0858      0.0280       3.687      29.043      28.001              
         3.1        0.02      0.0615      0.0843      0.0280       3.685      29.031      27.493              
         6.2        0.04      0.1208      0.0826      0.0279       3.679      28.985      26.952              
         9.3        0.06      0.1778      0.0809      0.0278       3.668      28.900      26.375              
        12.4        0.08      0.2326      0.0790      0.0277       3.652      28.773      25.765              
        15.5        0.10      0.2852      0.0770      0.0275       3.631      28.603      25.122              
        18.5        0.12      0.3356      0.0749      0.0273       3.602      28.378      24.442              
        21.6        0.14      0.3832      0.0727      0.0271       3.573      28.145      23.728              
        24.7        0.16      0.4284      0.0704      0.0268       3.536      27.861      22.976              
        27.8        0.18      0.4710      0.0680      0.0265       3.494      27.525      22.183              
        30.9        0.20      0.5111      0.0654      0.0261       3.443      27.121      21.345              
        34.0        0.22      0.5489      0.0627      0.0256       3.380      26.628      20.461              
        37.1        0.24      0.5845      0.0599      0.0251       3.306      26.045      19.536              
        40.2        0.27      0.6177      0.0570      0.0245       3.223      25.395      18.579              
        43.3        0.29      0.6483      0.0539      0.0238       3.132      24.677      17.598              
        46.4        0.31      0.6768      0.0509      0.0230       3.031      23.876      16.590              
        49.5        0.33      0.7033      0.0477      0.0221       2.917      22.984      15.557              
        52.6        0.35      0.7276      0.0444      0.0212       2.792      21.997      14.498              
        55.6        0.37      0.7496      0.0411      0.0201       2.655      20.919      13.415              
        58.7        0.39      0.7688      0.0377      0.0190       2.507      19.750      12.306              
        61.8        0.41      0.7847      0.0342      0.0178       2.347      18.491      11.172              
        64.9        0.43      0.7968      0.0307      0.0165       2.175      17.137      10.012              
        68.0        0.45      0.8043      0.0271      0.0151       1.990      15.679       8.826              
        71.1        0.47      0.8060      0.0233      0.0136       1.791      14.110       7.614              
        74.2        0.49      0.8004      0.0196      0.0120       1.579      12.443       6.390              
        77.3        0.51      0.7846      0.0158      0.0103       1.352      10.652       5.148              
        80.4        0.53      0.7515      0.0119      0.0084       1.110       8.741       3.890              
        83.5        0.55      0.6784      0.0080      0.0065       0.859       6.769       2.619              
        86.6        0.57      0.4773      0.0037      0.0045       0.589       4.639       1.217              
        89.6        0.59     -0.0046      0.0000      0.0030       0.401       3.162      -0.008              
                                                                                                              
                                                                                                              
                                                                                                              
