                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0839      0.0290       2.560      23.051      20.963              
         2.7        0.02      0.0584      0.0824      0.0287       2.532      22.793      20.577              
         5.4        0.04      0.1158      0.0807      0.0283       2.503      22.535      20.166              
         8.1        0.06      0.1719      0.0790      0.0280       2.474      22.273      19.729              
        10.8        0.08      0.2266      0.0772      0.0277       2.444      22.005      19.268              
        13.5        0.10      0.2795      0.0752      0.0273       2.414      21.732      18.782              
        16.2        0.12      0.3304      0.0732      0.0270       2.383      21.459      18.270              
        18.9        0.14      0.3792      0.0710      0.0266       2.351      21.170      17.730              
        21.6        0.16      0.4257      0.0687      0.0262       2.318      20.867      17.164              
        24.2        0.18      0.4695      0.0663      0.0258       2.282      20.542      16.567              
        26.9        0.20      0.5109      0.0638      0.0254       2.241      20.181      15.938              
        29.6        0.22      0.5495      0.0612      0.0249       2.197      19.783      15.276              
        32.3        0.24      0.5852      0.0584      0.0243       2.149      19.349      14.587              
        35.0        0.26      0.6181      0.0556      0.0237       2.097      18.879      13.876              
        37.7        0.28      0.6485      0.0526      0.0231       2.039      18.357      13.146              
        40.4        0.30      0.6768      0.0496      0.0224       1.974      17.774      12.398              
        43.1        0.33      0.7029      0.0466      0.0215       1.902      17.126      11.631              
        45.8        0.35      0.7268      0.0434      0.0206       1.822      16.409      10.844              
        48.5        0.37      0.7480      0.0402      0.0197       1.736      15.628      10.040              
        51.2        0.39      0.7663      0.0369      0.0186       1.642      14.784       9.218              
        53.9        0.41      0.7815      0.0335      0.0174       1.540      13.868       8.377              
        56.6        0.43      0.7932      0.0301      0.0162       1.431      12.882       7.521              
        59.3        0.45      0.8006      0.0266      0.0149       1.312      11.814       6.646              
        62.0        0.47      0.8019      0.0230      0.0134       1.184      10.659       5.745              
        64.7        0.49      0.7950      0.0193      0.0119       1.048       9.433       4.830              
        67.4        0.51      0.7772      0.0156      0.0102       0.901       8.109       3.897              
        70.0        0.53      0.7415      0.0118      0.0084       0.742       6.682       2.946              
        72.7        0.55      0.6651      0.0079      0.0065       0.576       5.186       1.975              
        75.4        0.57      0.4893      0.0040      0.0046       0.409       3.680       0.994              
        78.1        0.59      0.0690      0.0004      0.0032       0.284       2.558       0.094              
                                                                                                              
                                                                                                              
                                                                                                              
