                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.0980      0.0356       0.154       1.615       2.330              
         1.6        0.02      0.0649      0.0967      0.0360       0.156       1.634       2.301              
         3.3        0.05      0.1267      0.0954      0.0363       0.157       1.651       2.268              
         4.9        0.07      0.1853      0.0939      0.0367       0.159       1.666       2.232              
         6.6        0.10      0.2408      0.0922      0.0370       0.160       1.679       2.192              
         8.2        0.12      0.2933      0.0903      0.0372       0.161       1.688       2.148              
         9.9        0.14      0.3428      0.0883      0.0373       0.161       1.695       2.100              
        11.5        0.17      0.3894      0.0861      0.0374       0.162       1.697       2.048              
        13.2        0.19      0.4331      0.0837      0.0373       0.161       1.696       1.991              
        14.8        0.22      0.4739      0.0812      0.0372       0.161       1.690       1.931              
        16.5        0.24      0.5119      0.0784      0.0370       0.160       1.680       1.865              
        18.1        0.27      0.5470      0.0755      0.0367       0.159       1.665       1.796              
        19.8        0.29      0.5794      0.0724      0.0362       0.157       1.644       1.722              
        21.4        0.31      0.6091      0.0691      0.0356       0.154       1.617       1.643              
        23.0        0.34      0.6360      0.0656      0.0349       0.151       1.584       1.560              
        24.7        0.36      0.6599      0.0619      0.0340       0.147       1.543       1.472              
        26.3        0.39      0.6811      0.0581      0.0329       0.142       1.495       1.381              
        28.0        0.41      0.6999      0.0541      0.0317       0.137       1.442       1.287              
        29.6        0.43      0.7162      0.0501      0.0304       0.131       1.381       1.191              
        31.3        0.46      0.7297      0.0460      0.0289       0.125       1.313       1.093              
        32.9        0.48      0.7394      0.0417      0.0273       0.118       1.238       0.993              
        34.6        0.51      0.7461      0.0374      0.0254       0.110       1.155       0.890              
        36.2        0.53      0.7496      0.0330      0.0234       0.101       1.063       0.785              
        37.9        0.56      0.7490      0.0285      0.0211       0.091       0.960       0.678              
        39.5        0.58      0.7411      0.0239      0.0187       0.081       0.849       0.569              
        41.1        0.60      0.7211      0.0192      0.0161       0.070       0.731       0.458              
        42.8        0.63      0.6830      0.0145      0.0133       0.058       0.606       0.345              
        44.4        0.65      0.6091      0.0097      0.0104       0.045       0.473       0.232              
        46.1        0.68      0.4442      0.0049      0.0075       0.032       0.339       0.117              
        47.7        0.70      0.0000      0.0000      0.0046       0.020       0.209       0.000              
                                                                                                              
                                                                                                              
                                                                                                              
