                                                                                                              
         V          J           Pe         Ct          Cp          PWR         Torque      Thrust             
       (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf)             
         0.0        0.00      0.0000      0.1100      0.0967       7.930      31.235      18.602              
         4.4        0.02      0.0291      0.1098      0.0907       7.434      29.285      18.560              
         8.7        0.05      0.0621      0.1094      0.0847       6.943      27.348      18.505              
        13.1        0.07      0.0999      0.1090      0.0786       6.444      25.384      18.434              
        17.5        0.10      0.1436      0.1085      0.0726       5.950      23.438      18.348              
        21.8        0.12      0.1935      0.1073      0.0666       5.459      21.505      18.141              
        26.2        0.14      0.2501      0.1053      0.0607       4.975      19.599      17.808              
        30.6        0.17      0.3141      0.1029      0.0551       4.517      17.792      17.403              
        34.9        0.19      0.3779      0.1000      0.0509       4.169      16.423      16.914              
        39.3        0.22      0.4364      0.0964      0.0478       3.915      15.423      16.306              
        43.7        0.24      0.4889      0.0927      0.0455       3.732      14.700      15.669              
        48.0        0.26      0.5338      0.0888      0.0440       3.604      14.196      15.020              
        52.4        0.29      0.5750      0.0849      0.0425       3.488      13.738      14.351              
        56.8        0.31      0.6127      0.0808      0.0412       3.375      13.296      13.663              
        61.1        0.34      0.6469      0.0766      0.0398       3.264      12.858      12.954              
        65.5        0.36      0.6779      0.0722      0.0384       3.147      12.398      12.216              
        69.9        0.38      0.7061      0.0677      0.0369       3.023      11.906      11.456              
        74.2        0.41      0.7323      0.0631      0.0352       2.886      11.368      10.676              
        78.6        0.43      0.7566      0.0584      0.0334       2.735      10.774       9.874              
        83.0        0.46      0.7788      0.0536      0.0314       2.573      10.135       9.057              
        87.3        0.48      0.7980      0.0487      0.0293       2.404       9.469       8.238              
        91.7        0.50      0.8134      0.0437      0.0271       2.224       8.759       7.396              
        96.1        0.53      0.8245      0.0386      0.0248       2.030       7.998       6.535              
       100.4        0.55      0.8310      0.0335      0.0222       1.824       7.185       5.660              
       104.8        0.58      0.8310      0.0282      0.0196       1.604       6.317       4.769              
       109.2        0.60      0.8187      0.0228      0.0167       1.372       5.405       3.859              
       113.5        0.62      0.7837      0.0173      0.0138       1.130       4.452       2.925              
       117.9        0.65      0.7102      0.0117      0.0107       0.874       3.443       1.974              
       122.3        0.67      0.5329      0.0059      0.0074       0.608       2.396       0.994              
       126.6        0.70     -0.0111     -0.0001      0.0043       0.352       1.386      -0.012              
                                                                                                              
                                                                                                              
                                                                                                              
